Transaction Arrival Rate,Block Size,Orderers,Latency,Throughput,Latency_Pred,Throughput_Pred
10.0,435.0,3.0,1.1,10.0,1.1390976905822754,11.376373291015625
10.0,440.0,3.0,1.11,9.9,1.139051914215088,11.380348205566406
10.0,445.0,3.0,1.1,9.9,1.1390101909637451,11.384326934814453
10.0,450.0,3.0,1.1,9.9,1.1389696598052979,11.388301849365234
10.0,455.0,3.0,1.1,9.9,1.138929009437561,11.392280578613281
10.0,460.0,3.0,1.09,9.8,1.1388884782791138,11.396255493164062
10.0,465.0,3.0,1.1,9.9,1.138847827911377,11.40023422241211
10.0,470.0,3.0,1.09,9.9,1.1388072967529297,11.40420913696289
10.0,475.0,3.0,1.09,9.9,1.1387667655944824,11.407939910888672
10.0,480.0,3.0,1.09,10.0,1.1387261152267456,11.409461975097656
10.0,485.0,3.0,1.1,9.9,1.1386855840682983,11.410980224609375
10.0,490.0,3.0,1.1,9.9,1.1386449337005615,11.412506103515625
10.0,495.0,3.0,1.1,9.9,1.1386044025421143,11.41402816772461
10.0,500.0,3.0,1.09,9.8,1.138563871383667,11.415550231933594
10.0,505.0,3.0,1.09,9.9,1.1385232210159302,11.417076110839844
10.0,510.0,3.0,1.09,9.8,1.138482689857483,11.418594360351562
10.0,515.0,3.0,1.09,9.9,1.1384421586990356,11.420120239257812
10.0,520.0,3.0,1.1,9.8,1.1384015083312988,11.421642303466797
10.0,525.0,3.0,1.1,9.8,1.1383609771728516,11.422714233398438
10.0,530.0,3.0,1.08,9.8,1.1383204460144043,11.42221450805664
10.0,535.0,3.0,1.1,9.8,1.1382797956466675,11.421714782714844
10.0,540.0,3.0,1.1,9.9,1.1382392644882202,11.421215057373047
10.0,545.0,3.0,1.09,9.8,1.1381986141204834,11.420719146728516
10.0,550.0,3.0,1.1,9.8,1.1381580829620361,11.420219421386719
10.0,555.0,3.0,1.1,9.9,1.1381175518035889,11.419715881347656
10.0,560.0,3.0,1.1,9.8,1.1380770206451416,11.419219970703125
10.0,565.0,3.0,1.09,9.9,1.1380363702774048,11.418724060058594
10.0,570.0,3.0,1.08,9.8,1.1379958391189575,11.418224334716797
10.0,575.0,3.0,1.1,9.8,1.1379551887512207,11.417724609375
10.0,580.0,3.0,1.09,9.8,1.1379146575927734,11.417228698730469
10.0,585.0,3.0,1.09,9.9,1.1378741264343262,11.416725158691406
10.0,590.0,3.0,1.09,9.9,1.1378334760665894,11.416229248046875
10.0,595.0,3.0,1.09,9.8,1.137792944908142,11.415729522705078
10.0,600.0,3.0,1.1,9.9,1.1377522945404053,11.415229797363281
10.0,605.0,3.0,1.1,9.9,1.137711763381958,11.41473388671875
10.0,610.0,3.0,1.1,9.9,1.1376712322235107,11.414237976074219
10.0,615.0,3.0,1.1,9.9,1.1376307010650635,11.413738250732422
10.0,620.0,3.0,1.1,9.9,1.1375900506973267,11.413238525390625
10.0,625.0,3.0,1.09,9.8,1.1375495195388794,11.412738800048828
10.0,630.0,3.0,1.1,9.8,1.1375088691711426,11.412239074707031
10.0,635.0,3.0,1.09,9.8,1.1374683380126953,11.4117431640625
10.0,640.0,3.0,1.08,9.8,1.137427806854248,11.411243438720703
10.0,645.0,3.0,1.09,9.8,1.137393832206726,11.410743713378906
10.0,650.0,3.0,1.1,10.0,1.1373836994171143,11.410247802734375
10.0,655.0,3.0,1.09,9.8,1.137373447418213,11.409744262695312
10.0,660.0,3.0,1.09,9.9,1.1373634338378906,11.409248352050781
10.0,665.0,3.0,1.09,9.9,1.1373531818389893,11.40875244140625
10.0,670.0,3.0,1.1,9.9,1.1373430490493774,11.408248901367188
10.0,675.0,3.0,1.11,9.9,1.1373329162597656,11.407752990722656
10.0,680.0,3.0,1.1,10.0,1.1373226642608643,11.40725326538086
10.0,685.0,3.0,1.09,9.8,1.1373125314712524,11.406757354736328
10.0,690.0,3.0,1.09,9.9,1.1373023986816406,11.406257629394531
10.0,695.0,3.0,1.09,9.8,1.1372922658920288,11.405757904052734
10.0,700.0,3.0,1.09,9.9,1.137282133102417,11.405261993408203
10.0,705.0,3.0,1.08,9.9,1.1372718811035156,11.40475845336914
10.0,710.0,3.0,1.08,9.9,1.1372617483139038,11.40426254272461
10.0,715.0,3.0,1.08,9.8,1.137251615524292,11.403762817382812
10.0,720.0,3.0,1.09,9.9,1.1372413635253906,11.403263092041016
10.0,725.0,3.0,1.1,9.9,1.1372312307357788,11.402763366699219
10.0,730.0,3.0,1.08,9.9,1.137221097946167,11.402267456054688
10.0,735.0,3.0,1.09,9.8,1.1372109651565552,11.40176773071289
10.0,740.0,3.0,1.09,9.9,1.1372008323669434,11.401268005371094
10.0,745.0,3.0,1.08,9.8,1.137190580368042,11.400772094726562
10.0,750.0,3.0,1.08,9.9,1.1371804475784302,11.400272369384766
10.0,755.0,3.0,1.07,9.8,1.1371703147888184,11.399772644042969
10.0,760.0,3.0,1.08,9.8,1.1371601819992065,11.399276733398438
10.0,765.0,3.0,1.08,9.9,1.1371454000473022,11.398773193359375
10.0,770.0,3.0,1.09,9.9,1.136891484260559,11.398277282714844
10.0,775.0,3.0,1.08,9.9,1.136637568473816,11.397781372070312
10.0,780.0,3.0,1.07,9.8,1.1363836526870728,11.397281646728516
10.0,785.0,3.0,1.08,9.8,1.1361297369003296,11.396781921386719
10.0,790.0,3.0,1.08,9.9,1.1358758211135864,11.396286010742188
10.0,795.0,3.0,1.08,9.9,1.1356219053268433,11.395782470703125
10.0,800.0,3.0,1.1,9.8,1.1353679895401,11.395286560058594
15.0,10.0,3.0,0.34,15.0,0.5083667039871216,14.773429870605469
15.0,15.0,3.0,0.53,14.7,0.6607630252838135,14.772321701049805
15.0,20.0,3.0,0.69,15.0,0.8189611434936523,14.771215438842773
15.0,25.0,3.0,0.87,15.0,0.9662328958511353,14.77010726928711
15.0,30.0,3.0,1.04,14.7,1.0438076257705688,14.769001007080078
15.0,35.0,3.0,1.08,14.7,1.0778727531433105,14.773056030273438
15.0,40.0,3.0,1.09,14.7,1.1066350936889648,14.779356002807617
15.0,45.0,3.0,1.1,14.7,1.1214975118637085,14.786186218261719
15.0,50.0,3.0,1.09,14.8,1.1369279623031616,14.797988891601562
15.0,55.0,3.0,1.11,14.7,1.1535065174102783,14.809062957763672
15.0,60.0,3.0,1.1,14.7,1.1678822040557861,14.820137023925781
15.0,65.0,3.0,1.08,14.7,1.167701244354248,14.83121109008789
15.0,70.0,3.0,1.11,14.7,1.1660734415054321,14.842287063598633
15.0,75.0,3.0,1.09,14.7,1.1648980379104614,14.853363037109375
15.0,80.0,3.0,1.09,14.7,1.1637227535247803,14.864437103271484
15.0,85.0,3.0,1.08,14.7,1.1625473499298096,14.875509262084961
15.0,90.0,3.0,1.1,14.7,1.161401391029358,14.886585235595703
15.0,95.0,3.0,1.11,14.7,1.1606440544128418,14.897659301757812
15.0,100.0,3.0,1.09,14.7,1.160116195678711,14.908733367919922
15.0,105.0,3.0,1.08,14.7,1.1596791744232178,14.91888427734375
15.0,110.0,3.0,1.1,14.7,1.1592772006988525,14.925909042358398
15.0,115.0,3.0,1.09,14.7,1.1591713428497314,14.932929992675781
15.0,120.0,3.0,1.08,14.7,1.1590656042099,14.93995475769043
15.0,125.0,3.0,1.08,14.7,1.15899658203125,14.946975708007812
15.0,130.0,3.0,1.09,14.7,1.1589685678482056,14.954002380371094
15.0,135.0,3.0,1.09,14.7,1.1589405536651611,14.961023330688477
15.0,140.0,3.0,1.09,14.7,1.1589124202728271,14.968046188354492
15.0,145.0,3.0,1.09,14.7,1.1588879823684692,14.97507095336914
15.0,150.0,3.0,1.1,14.7,1.1589112281799316,14.982093811035156
15.0,155.0,3.0,1.1,14.7,1.1589370965957642,14.989114761352539
15.0,160.0,3.0,1.1,14.7,1.158959150314331,14.996139526367188
15.0,165.0,3.0,1.1,14.7,1.1589739322662354,15.003164291381836
15.0,170.0,3.0,1.09,14.7,1.1589887142181396,15.010185241699219
15.0,175.0,3.0,1.08,14.7,1.1590033769607544,15.017210006713867
15.0,180.0,3.0,1.09,14.7,1.1590181589126587,15.022493362426758
15.0,185.0,3.0,1.13,14.7,1.1589901447296143,15.026432037353516
15.0,190.0,3.0,1.12,14.7,1.1589473485946655,15.030372619628906
15.0,195.0,3.0,1.12,14.6,1.1589045524597168,15.034313201904297
15.0,200.0,3.0,1.13,14.6,1.1588618755340576,15.038253784179688
15.0,205.0,3.0,1.13,14.7,1.1588190793991089,15.042194366455078
15.0,210.0,3.0,1.13,14.7,1.1587764024734497,15.046136856079102
15.0,215.0,3.0,1.13,14.7,1.158733606338501,15.050077438354492
15.0,220.0,3.0,1.13,14.6,1.1586909294128418,15.054018020629883
15.0,225.0,3.0,1.13,14.6,1.1586495637893677,15.0579833984375
15.0,230.0,3.0,1.13,14.7,1.1586095094680786,15.061960220336914
15.0,235.0,3.0,1.13,14.7,1.158569574356079,15.065935134887695
15.0,240.0,3.0,1.13,14.6,1.15852952003479,15.069913864135742
15.0,245.0,3.0,1.13,14.6,1.158489465713501,15.073890686035156
15.0,250.0,3.0,1.12,14.6,1.158449411392212,15.07786750793457
15.0,255.0,3.0,1.13,14.7,1.1584094762802124,15.081844329833984
15.0,260.0,3.0,1.13,14.6,1.1583694219589233,15.085821151733398
15.0,265.0,3.0,1.13,14.6,1.1583294868469238,15.089797973632812
15.0,270.0,3.0,1.14,14.6,1.1582894325256348,15.093774795532227
15.0,275.0,3.0,1.13,14.6,1.1582493782043457,15.097753524780273
15.0,280.0,3.0,1.14,14.6,1.1582094430923462,15.101726531982422
15.0,285.0,3.0,1.13,14.7,1.1581693887710571,15.105705261230469
15.0,290.0,3.0,1.12,14.7,1.158129334449768,15.10968017578125
15.0,295.0,3.0,1.13,14.7,1.1580893993377686,15.113658905029297
15.0,300.0,3.0,1.14,14.7,1.1580493450164795,15.117633819580078
15.0,305.0,3.0,1.13,14.7,1.1580092906951904,15.121612548828125
15.0,310.0,3.0,1.13,14.6,1.157969355583191,15.125587463378906
15.0,315.0,3.0,1.13,14.7,1.1579293012619019,15.129566192626953
15.0,320.0,3.0,1.13,14.7,1.1578893661499023,15.133543014526367
15.0,325.0,3.0,1.12,14.6,1.1578493118286133,15.137517929077148
15.0,330.0,3.0,1.12,14.7,1.1578092575073242,15.141494750976562
15.0,335.0,3.0,1.13,14.7,1.1577692031860352,15.145471572875977
15.0,340.0,3.0,1.1,14.7,1.1577292680740356,15.149450302124023
15.0,345.0,3.0,1.13,14.7,1.1576892137527466,15.153425216674805
15.0,350.0,3.0,1.13,14.6,1.157649278640747,15.157403945922852
15.0,355.0,3.0,1.12,14.7,1.157609224319458,15.161380767822266
15.0,360.0,3.0,1.13,14.7,1.157569169998169,15.165355682373047
15.0,365.0,3.0,1.13,14.7,1.1575291156768799,15.169332504272461
15.0,370.0,3.0,1.13,14.7,1.1574891805648804,15.173311233520508
15.0,375.0,3.0,1.12,14.7,1.1574491262435913,15.177288055419922
15.0,380.0,3.0,1.12,14.7,1.1574091911315918,15.181262969970703
15.0,385.0,3.0,1.13,14.7,1.1573691368103027,15.185239791870117
15.0,390.0,3.0,1.13,14.7,1.1573290824890137,15.189216613769531
15.0,395.0,3.0,1.12,14.7,1.1572891473770142,15.193193435668945
15.0,400.0,3.0,1.12,14.7,1.157249093055725,15.19717025756836
15.0,405.0,3.0,1.12,14.7,1.1572091579437256,15.201148986816406
15.0,410.0,3.0,1.12,14.6,1.1571691036224365,15.20512580871582
15.0,415.0,3.0,1.12,14.7,1.1571290493011475,15.209098815917969
15.0,420.0,3.0,1.12,14.7,1.1570889949798584,15.213077545166016
15.0,425.0,3.0,1.12,14.7,1.1570490598678589,15.217052459716797
15.0,430.0,3.0,1.13,14.7,1.1570090055465698,15.221031188964844
15.0,435.0,3.0,1.12,14.7,1.1569690704345703,15.225008010864258
15.0,440.0,3.0,1.12,14.7,1.1569290161132812,15.228984832763672
15.0,445.0,3.0,1.12,14.7,1.1568889617919922,15.232963562011719
15.0,450.0,3.0,1.12,14.7,1.1568489074707031,15.2369384765625
15.0,455.0,3.0,1.1,14.7,1.1568089723587036,15.240915298461914
15.0,460.0,3.0,1.13,14.6,1.1567689180374146,15.244892120361328
15.0,465.0,3.0,1.12,14.7,1.156728982925415,15.248870849609375
15.0,470.0,3.0,1.13,14.6,1.156688928604126,15.250654220581055
15.0,475.0,3.0,1.13,14.7,1.156648874282837,15.252176284790039
15.0,480.0,3.0,1.12,14.7,1.1566089391708374,15.253700256347656
15.0,485.0,3.0,1.11,14.7,1.1565688848495483,15.255220413208008
15.0,490.0,3.0,1.12,14.7,1.1565288305282593,15.256744384765625
15.0,495.0,3.0,1.11,14.7,1.1564888954162598,15.25826644897461
15.0,500.0,3.0,1.13,14.7,1.1564488410949707,15.259788513183594
15.0,505.0,3.0,1.12,14.7,1.1564087867736816,15.261310577392578
15.0,510.0,3.0,1.12,14.7,1.1563688516616821,15.262836456298828
15.0,515.0,3.0,1.13,14.7,1.156328797340393,15.264354705810547
15.0,520.0,3.0,1.13,14.6,1.1562888622283936,15.265687942504883
15.0,525.0,3.0,1.12,14.6,1.1562488079071045,15.265190124511719
15.0,530.0,3.0,1.09,14.7,1.1562087535858154,15.264690399169922
15.0,535.0,3.0,1.12,14.7,1.1561686992645264,15.264190673828125
15.0,540.0,3.0,1.13,14.7,1.1561287641525269,15.263690948486328
15.0,545.0,3.0,1.12,14.7,1.1560887098312378,15.263193130493164
15.0,550.0,3.0,1.13,14.7,1.1560487747192383,15.262699127197266
15.0,555.0,3.0,1.13,14.7,1.1560087203979492,15.262197494506836
15.0,560.0,3.0,1.12,14.7,1.1559686660766602,15.261695861816406
15.0,565.0,3.0,1.12,14.7,1.155928611755371,15.261199951171875
15.0,570.0,3.0,1.12,14.7,1.1558886766433716,15.260700225830078
15.0,575.0,3.0,1.12,14.7,1.1558486223220825,15.260202407836914
15.0,580.0,3.0,1.12,14.6,1.155808687210083,15.259702682495117
15.0,585.0,3.0,1.13,14.7,1.155768632888794,15.259204864501953
15.0,590.0,3.0,1.13,14.7,1.1557285785675049,15.258707046508789
15.0,595.0,3.0,1.13,14.7,1.1556885242462158,15.258207321166992
15.0,600.0,3.0,1.13,14.7,1.1556485891342163,15.257709503173828
15.0,605.0,3.0,1.12,14.7,1.1556085348129272,15.257209777832031
15.0,610.0,3.0,1.11,14.7,1.1555685997009277,15.256711959838867
15.0,615.0,3.0,1.13,14.7,1.1555285453796387,15.256214141845703
15.0,620.0,3.0,1.13,14.6,1.1554884910583496,15.255714416503906
15.0,625.0,3.0,1.13,14.6,1.15544855594635,15.25521469116211
15.0,630.0,3.0,1.12,14.6,1.155408501625061,15.254716873168945
15.0,635.0,3.0,1.12,14.7,1.155368447303772,15.254219055175781
15.0,640.0,3.0,1.12,14.7,1.1553285121917725,15.253719329833984
15.0,645.0,3.0,1.12,14.7,1.1552929878234863,15.253219604492188
15.0,650.0,3.0,1.12,14.7,1.1552822589874268,15.252723693847656
15.0,655.0,3.0,1.12,14.6,1.1552716493606567,15.25222396850586
15.0,660.0,3.0,1.13,14.6,1.1552608013153076,15.251724243164062
15.0,665.0,3.0,1.12,14.7,1.1552443504333496,15.251224517822266
15.0,670.0,3.0,1.12,14.7,1.1552278995513916,15.250728607177734
15.0,675.0,3.0,1.12,14.7,1.1552114486694336,15.250228881835938
15.0,680.0,3.0,1.13,14.7,1.1551949977874756,15.24972915649414
15.0,685.0,3.0,1.12,14.7,1.1551786661148071,15.249231338500977
15.0,690.0,3.0,1.12,14.7,1.1551622152328491,15.248733520507812
15.0,695.0,3.0,1.12,14.7,1.1551456451416016,15.248233795166016
15.0,700.0,3.0,1.09,14.7,1.155129313468933,15.247734069824219
15.0,705.0,3.0,1.09,14.7,1.155112862586975,15.247238159179688
15.0,710.0,3.0,1.08,14.7,1.155096411705017,15.246736526489258
15.0,715.0,3.0,1.1,14.7,1.155079960823059,15.246240615844727
15.0,720.0,3.0,1.08,14.7,1.155063509941101,15.245742797851562
15.0,725.0,3.0,1.09,14.7,1.155047059059143,15.245243072509766
15.0,730.0,3.0,1.09,14.7,1.155030608177185,15.244743347167969
15.0,735.0,3.0,1.09,14.7,1.155014157295227,15.244243621826172
15.0,740.0,3.0,1.11,14.7,1.1549978256225586,15.243745803833008
15.0,745.0,3.0,1.09,14.7,1.1549813747406006,15.243247985839844
15.0,750.0,3.0,1.09,14.7,1.1549649238586426,15.242748260498047
15.0,755.0,3.0,1.09,14.7,1.1549484729766846,15.242252349853516
15.0,760.0,3.0,1.09,14.8,1.1548871994018555,15.241750717163086
15.0,765.0,3.0,1.1,14.7,1.1546294689178467,15.241252899169922
15.0,770.0,3.0,1.09,14.8,1.1543716192245483,15.240755081176758
15.0,775.0,3.0,1.08,14.7,1.1541138887405396,15.240255355834961
15.0,780.0,3.0,1.1,14.7,1.1538560390472412,15.239755630493164
15.0,785.0,3.0,1.08,14.7,1.1535983085632324,15.2392578125
15.0,790.0,3.0,1.09,14.7,1.1533405780792236,15.238759994506836
15.0,795.0,3.0,1.09,14.7,1.1530827283859253,15.238260269165039
15.0,800.0,3.0,1.09,14.8,1.1528249979019165,15.237762451171875
20.0,10.0,3.0,0.27,20.0,0.40614646673202515,18.778682708740234
20.0,15.0,3.0,0.42,19.4,0.530066728591919,18.693798065185547
20.0,20.0,3.0,0.53,20.0,0.6676747798919678,18.62398910522461
20.0,25.0,3.0,0.67,20.0,0.7736560106277466,18.622880935668945
20.0,30.0,3.0,0.8,19.4,0.9109031558036804,18.621774673461914
20.0,35.0,3.0,0.93,19.6,1.0311661958694458,18.62066650390625
20.0,40.0,3.0,1.06,20.0,1.0850833654403687,18.62584114074707
20.0,45.0,3.0,1.13,19.4,1.110641360282898,18.633161544799805
20.0,50.0,3.0,1.12,19.3,1.1257262229919434,18.645042419433594
20.0,55.0,3.0,1.13,19.3,1.1421157121658325,18.656116485595703
20.0,60.0,3.0,1.13,19.4,1.1576443910598755,18.667190551757812
20.0,65.0,3.0,1.12,19.3,1.1696134805679321,18.678264617919922
20.0,70.0,3.0,1.14,19.3,1.181420922279358,18.689342498779297
20.0,75.0,3.0,1.13,19.3,1.1823210716247559,18.700416564941406
20.0,80.0,3.0,1.12,19.3,1.1811456680297852,18.711488723754883
20.0,85.0,3.0,1.13,19.4,1.179970383644104,18.722562789916992
20.0,90.0,3.0,1.13,19.3,1.1788220405578613,18.733638763427734
20.0,95.0,3.0,1.13,19.3,1.1778886318206787,18.744712829589844
20.0,100.0,3.0,1.13,19.4,1.1772888898849487,18.755786895751953
20.0,105.0,3.0,1.12,19.4,1.176844835281372,18.766860961914062
20.0,110.0,3.0,1.13,19.4,1.1764323711395264,18.77470588684082
20.0,115.0,3.0,1.12,19.4,1.1763266324996948,18.78173065185547
20.0,120.0,3.0,1.12,19.4,1.1762208938598633,18.78875160217285
20.0,125.0,3.0,1.12,19.3,1.1761494874954224,18.795774459838867
20.0,130.0,3.0,1.12,19.4,1.1761213541030884,18.802797317504883
20.0,135.0,3.0,1.12,19.4,1.176093339920044,18.80982208251953
20.0,140.0,3.0,1.12,19.4,1.1760656833648682,18.81684684753418
20.0,145.0,3.0,1.13,19.4,1.1760501861572266,18.823869705200195
20.0,150.0,3.0,1.13,19.3,1.176076054573059,18.830890655517578
20.0,155.0,3.0,1.13,19.4,1.1761019229888916,18.837915420532227
20.0,160.0,3.0,1.13,19.4,1.176120400428772,18.84493637084961
20.0,165.0,3.0,1.13,19.5,1.1761351823806763,18.851961135864258
20.0,170.0,3.0,1.13,19.3,1.176149845123291,18.858983993530273
20.0,175.0,3.0,1.13,19.4,1.1761646270751953,18.866008758544922
20.0,180.0,3.0,1.13,19.4,1.1761627197265625,18.871173858642578
20.0,185.0,3.0,1.15,20.0,1.1761199235916138,18.87511444091797
20.0,190.0,3.0,1.15,20.0,1.176077127456665,18.87905502319336
20.0,195.0,3.0,1.14,20.0,1.1760344505310059,18.88299560546875
20.0,200.0,3.0,1.14,19.3,1.1759916543960571,18.88693618774414
20.0,205.0,3.0,1.15,19.9,1.175948977470398,18.890878677368164
20.0,210.0,3.0,1.14,19.3,1.1759061813354492,18.894817352294922
20.0,215.0,3.0,1.14,19.4,1.17586350440979,18.898757934570312
20.0,220.0,3.0,1.15,19.9,1.1758227348327637,18.902698516845703
20.0,225.0,3.0,1.15,19.3,1.1757826805114746,18.906641006469727
20.0,230.0,3.0,1.16,20.0,1.1757426261901855,18.910594940185547
20.0,235.0,3.0,1.14,19.3,1.175702691078186,18.914569854736328
20.0,240.0,3.0,1.14,20.0,1.175662636756897,18.918548583984375
20.0,245.0,3.0,1.14,19.3,1.1756227016448975,18.922527313232422
20.0,250.0,3.0,1.14,19.2,1.1755826473236084,18.926502227783203
20.0,255.0,3.0,1.15,19.3,1.1755425930023193,18.930477142333984
20.0,260.0,3.0,1.14,19.2,1.1755025386810303,18.93445587158203
20.0,265.0,3.0,1.15,20.0,1.1754626035690308,18.938430786132812
20.0,270.0,3.0,1.15,19.2,1.1754225492477417,18.94240951538086
20.0,275.0,3.0,1.14,19.2,1.1753826141357422,18.946388244628906
20.0,280.0,3.0,1.14,19.3,1.1753425598144531,18.950363159179688
20.0,285.0,3.0,1.14,20.0,1.175302505493164,18.95433807373047
20.0,290.0,3.0,1.14,19.3,1.1752625703811646,18.958316802978516
20.0,295.0,3.0,1.15,19.9,1.1752225160598755,18.96229362487793
