Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
15.1,165.0,1.12,14.6,1.1267086554690076,17.502603130885152
15.1,170.0,1.12,14.6,1.1262573103558895,17.493269797551818
15.1,175.0,1.13,14.8,1.1299474813931885,17.55153646421852
15.1,180.0,1.13,15.0,1.1292627936889814,17.611403130885165
15.1,185.0,1.12,14.9,1.12617648546675,17.652125478403455
15.1,190.0,1.12,14.9,1.120646408787735,17.63345881173679
15.1,195.0,1.1,14.6,1.1176008276935223,17.55724915908626
15.1,200.0,1.12,14.6,1.1245372302814132,17.509587775598156
15.1,205.0,1.11,14.7,1.1212692323715614,17.52638274627813
15.1,210.0,1.13,15.0,1.1275749695810842,17.594498693748804
15.1,215.0,1.1,15.0,1.119488127870677,17.62729869374881
15.1,220.0,1.11,15.0,1.120920986136315,17.622903496740996
15.1,225.0,1.11,14.6,1.1211665689734365,17.581436830074324
15.1,230.0,1.12,14.6,1.1248197272630263,17.507170163407654
15.0,235.0,1.1,14.7,1.1180905144539135,17.480151758801206
15.1,240.0,1.13,14.6,1.1294917071724668,17.556822336472422
15.1,245.0,1.13,14.8,1.1293354783767278,17.558225959161515
15.0,250.0,1.12,14.7,1.1237599974325279,17.508609390758043
15.1,255.0,1.13,14.9,1.1289835895452445,17.584931849538638
15.1,260.0,1.1,14.7,1.1194069059794705,17.56096223162934
15.1,265.0,1.14,14.8,1.1309612121099946,17.511854816739863
15.1,270.0,1.1,14.6,1.119098149386095,17.50560868258009
15.1,275.0,1.13,14.6,1.1206448712305481,17.507675349246757
15.0,280.0,1.1,14.7,1.11896263296096,17.521005381067056
15.1,285.0,1.12,14.7,1.1254195688520119,17.557208222775955
15.1,290.0,1.16,15.1,1.1404805360639885,17.705503267114388
15.0,295.0,1.12,15.0,1.1248770607914351,17.604036332522274
15.1,300.0,1.13,14.6,1.1291571599847743,17.520464924583933
15.1,305.0,1.11,14.6,1.123982424522691,17.518064924583932
15.1,310.0,1.1,15.0,1.1201445669711148,17.62689160639014
15.1,315.0,1.12,14.6,1.1251389295461454,17.487232380693666
15.1,320.0,1.11,14.7,1.1227610719945722,17.49355428840213
15.1,325.0,1.11,14.8,1.12459302412014,17.5869070374391
15.0,330.0,1.12,14.7,1.1276350087919664,17.55817871435958
15.1,335.0,1.11,14.6,1.1244806753120382,17.53578101152943
15.1,340.0,1.11,14.7,1.1291221825510056,17.545654387057535
15.1,345.0,1.14,14.6,1.1328775678173866,17.55218772039087
15.0,350.0,1.12,15.0,1.1247697507217702,17.548945143050627
15.1,355.0,1.14,14.7,1.1261030569483708,17.57228047544694
15.1,360.0,1.12,15.0,1.1247852921564125,17.639829941283725
15.1,365.0,1.13,14.8,1.129926966278667,17.58882994128375
15.1,370.0,1.15,14.6,1.1266336710522538,17.519163274617046
15.0,375.0,1.13,14.6,1.1307656663731946,17.440066479320585
15.1,380.0,1.13,14.7,1.1314204596847344,17.56272020061025
15.1,385.0,1.13,14.9,1.131268082676687,17.63018390147746
15.1,390.0,1.11,15.0,1.1209779737042935,17.619930685998575
15.1,395.0,1.16,15.0,1.123197445864631,17.67091692142532
15.1,400.0,1.13,15.0,1.126616918024969,17.653109731597382
20.1,10.0,0.2,20.1,0.33462522587283144,22.132560694073504
20.1,15.0,0.36,19.4,0.42786908763425097,20.38783864555102
20.1,20.0,0.46,20.1,0.47458701192505226,21.806731958929806
20.1,25.0,0.6,20.0,0.60660329948537,21.75718779005398
20.1,30.0,0.73,19.4,0.7390009412601686,20.65915095309908
20.1,35.0,0.87,19.6,0.9371187849671836,20.579516009009755
20.1,40.0,0.98,20.0,0.9677419912382244,22.377092967206064
20.1,45.0,1.11,19.4,1.0782548453608043,20.446817749030554
20.1,50.0,1.12,19.4,1.083421691505879,22.55706338697799
20.1,55.0,1.13,19.9,1.0942024726974204,21.061880465502924
20.1,60.0,1.12,19.4,1.0978579769188097,21.169092757019673
20.1,65.0,1.15,19.6,1.0996503668340984,21.16422596334047
20.1,70.0,1.12,19.9,1.1037060845280702,21.242959296673785
20.1,75.0,1.12,20.0,1.1187624747660099,21.269959296673797
20.1,80.0,1.13,19.3,1.1212967531077047,21.237237913286883
20.1,85.0,1.09,19.4,1.1148306863191104,21.211749632535568
