Transaction Arrival Rate,Block Size,Orderers,Latency,Throughput,Latency_Pred,Throughput_Pred
50.1,125.0,3.0,1.27,47.3,1.259358263305773,48.25607473705374
50.1,130.0,3.0,1.26,47.8,1.2584367792839388,48.04170476808891
50.1,135.0,3.0,1.26,47.5,1.258459560923038,47.980087802349985
50.1,140.0,3.0,1.28,47.3,1.2621181424660073,47.91207083661104
50.1,145.0,3.0,1.25,48.0,1.2618233906756424,48.10356889365861
50.1,150.0,3.0,1.26,47.9,1.2612073628944735,48.094362395448925
50.1,155.0,3.0,1.27,47.3,1.2688363648425132,47.89488359906222
50.1,160.0,3.0,1.3,46.8,1.2732719857735038,47.94131099367486
50.1,165.0,3.0,1.26,47.8,1.2618543210548736,48.050739914166385
50.1,170.0,3.0,1.27,47.7,1.2636828829902986,48.03270140505187
50.1,175.0,3.0,1.26,48.0,1.2609225492042877,48.114594703391674
50.1,180.0,3.0,1.27,47.5,1.2637947388875888,47.975756194277096
50.0,185.0,3.0,1.29,47.8,1.2682760874839076,48.03734235964164
50.1,190.0,3.0,1.28,47.7,1.2695575292601986,48.02714584271464
50.1,195.0,3.0,1.24,48.4,1.2738923555770332,48.23090657066051
50.1,200.0,3.0,1.31,46.8,1.2781637486663278,47.73913396527315
50.1,205.0,3.0,1.26,48.0,1.263055117913763,47.689429552431406
50.1,210.0,3.0,1.31,46.7,1.2770265348449166,47.68045694704406
50.0,215.0,3.0,1.28,47.6,1.2653798839647483,47.93744311240865
50.1,220.0,3.0,1.26,48.1,1.2624378620340704,48.12291326214825
50.1,225.0,3.0,1.3,47.3,1.2740692551233668,47.90454141970024
50.1,230.0,3.0,1.27,47.9,1.2659603852701056,48.05263471804008
50.1,235.0,3.0,1.3,47.1,1.2718651116927329,47.82706363853171
50.1,240.0,3.0,1.32,47.2,1.2821031714486937,47.91509103314428
50.1,245.0,3.0,1.27,47.9,1.265954564537989,48.06378509442353
50.1,250.0,3.0,1.29,47.4,1.2712459576272852,47.92321325197561
50.0,255.0,3.0,1.27,47.7,1.2624507657365498,47.985131987734164
50.1,260.0,3.0,1.29,47.7,1.2710887438058747,48.01713623374653
50.1,265.0,3.0,1.25,48.2,1.2595801368951678,48.17256362835917
50.1,270.0,3.0,1.29,47.3,1.2717315299844634,47.895058452577835
50.1,275.0,3.0,1.3,47.2,1.2748229230737578,47.842285847190546
50.0,280.0,3.0,1.29,47.7,1.268547731183024,47.96900534588846
50.1,285.0,3.0,1.29,47.6,1.2717857092523466,47.96714139935526
50.0,290.0,3.0,1.28,47.9,1.2657505173616102,47.989594231386484
50.1,295.0,3.0,1.26,48.3,1.2611552934662256,48.189064381126016
50.1,300.0,3.0,1.27,47.8,1.26404668655552,48.093092538678135
50.0,305.0,3.0,1.3,47.3,1.2715525711095383,47.83394537070935
50.1,310.0,3.0,1.29,47.2,1.271470525337003,47.81354809084289
50.1,315.0,3.0,1.3,47.0,1.2748619184262973,47.7530429150616
50.1,320.0,3.0,1.3,47.3,1.2750733115155917,47.87253697634086
50.1,325.0,3.0,1.24,48.5,1.254784704604886,48.268631037620196
50.1,330.0,3.0,1.26,48.2,1.2602960976941786,48.06372662477838
50.1,335.0,3.0,1.27,47.4,1.263227490783473,47.94928735272431
50.0,340.0,3.0,1.27,48.7,1.2608523227345974,48.05940608848278
50.1,345.0,3.0,1.28,48.0,1.2668903008039192,48.0090095715557
50.1,350.0,3.0,1.28,47.8,1.2673816700513556,48.06963772910779
50.1,355.0,3.0,1.26,48.1,1.261033086982509,48.151732553326624
50.0,360.0,3.0,1.25,48.4,1.253072391107975,48.249652052024445
50.1,365.0,3.0,1.25,48.3,1.2566917233437227,48.22965553509737
50.1,370.0,3.0,1.26,48.2,1.2588097830996834,48.197282166770634
50.1,375.0,3.0,1.27,47.8,1.262754509522311,48.081577753928755
50.1,380.0,3.0,1.26,47.9,1.2599859026116054,48.12687181520805
50.0,385.0,3.0,1.24,48.1,1.2495887144492914,48.225924647239324
50.1,390.0,3.0,1.26,48.4,1.2585866686767546,48.287860700706084
50.1,395.0,3.0,1.25,48.2,1.2558080990769311,48.30015552492487
50.1,400.0,3.0,1.25,48.3,1.2553994921662255,48.33311625287085
50.1,405.0,3.0,1.24,48.6,1.2531308852555205,48.31554441042298
50.1,410.0,3.0,1.29,47.5,1.2681022783448157,47.996239234641685
50.1,415.0,3.0,1.24,48.5,1.2539936714341093,48.26253405886043
50.0,420.0,3.0,1.25,48.1,1.252198479543375,48.16118536501282
50.1,425.0,3.0,1.27,47.3,1.262196457612697,48.061455514752325
50.1,430.0,3.0,1.25,48.5,1.257087850701992,47.974283672304395
50.1,435.0,3.0,1.28,47.4,1.2657992437912848,47.931311829856476
50.1,440.0,3.0,1.27,48.0,1.2636106368805802,48.096538461529704
50.1,445.0,3.0,1.26,48.1,1.261648696636541,48.148367382021284
50.1,450.0,3.0,1.26,47.8,1.258613423059169,48.07286220623995
50.1,455.0,3.0,1.24,48.4,1.252784816148465,48.2516229341859
50.1,460.0,3.0,1.26,47.9,1.2581762092377577,48.11569886598929
50.1,465.0,3.0,1.25,48.2,1.2557676023270532,48.176824106060984
50.1,470.0,3.0,1.29,47.3,1.2596589954163468,47.8913675386781
50.1,475.0,3.0,1.28,47.6,1.2638103885056402,47.96071097129538
50.1,480.0,3.0,1.24,48.5,1.2529617815949372,47.996919544700276
50.1,485.0,3.0,1.26,47.8,1.25899317468423,48.03779631065076
50.1,490.0,3.0,1.26,47.8,1.2592445677735244,48.03893974326795
50.1,495.0,3.0,1.28,47.5,1.2654759608628183,47.94974907961238
50.1,500.0,3.0,1.25,48.1,1.255407377793972,48.12549174929017
50.1,505.0,3.0,1.22,48.7,1.24535874704141,48.0490351819073
50.1,510.0,3.0,1.28,47.4,1.2637701401307013,47.943243755312196
50.0,515.0,3.0,1.25,48.4,1.2534949720818271,48.215393433860385
50.1,520.0,3.0,1.26,48.6,1.2596329501511492,48.31633062054667
50.1,525.0,3.0,1.27,48.0,1.2594043193985855,48.15167405316382
50.1,530.0,3.0,1.26,47.8,1.2595957363297379,48.061215959902064
50.1,535.0,3.0,1.27,47.9,1.2623871294190325,48.09242605918591
50.1,540.0,3.0,1.26,48.3,1.2598185225083267,48.21510282513644
50.1,545.0,3.0,1.27,47.9,1.2616965822642876,48.07971216148083
50.1,550.0,3.0,1.27,47.6,1.2634813086869157,48.00025483115864
50.1,555.0,3.0,1.28,48.5,1.2663727017762092,48.249197500836345
50.1,560.0,3.0,1.28,47.6,1.2665240948655039,48.00107426678691
50.1,565.0,3.0,1.26,48.0,1.2605554879547989,48.09001769940405
50.1,570.0,3.0,1.25,48.4,1.26149354771076,48.24467070436819
50.0,575.0,3.0,1.27,48.0,1.2584716891533596,48.11675654828101
50.1,580.0,3.0,1.28,47.8,1.264683000556015,48.037454786399465
50.1,585.0,3.0,1.28,47.4,1.266101060311976,47.91258016074842
50.1,590.0,3.0,1.26,48.0,1.2603924534012712,48.087172201764076
50.1,595.0,3.0,1.28,47.6,1.265823846490565,47.97889681317363
50.0,600.0,3.0,1.26,47.9,1.2589286545998317,48.08338265708629
50.0,605.0,3.0,1.25,48.1,1.2587334048643173,48.14104136476868
50.0,610.0,3.0,1.25,48.2,1.2579181074450871,48.1774334057843
50.1,615.0,3.0,1.27,47.8,1.2625694188477434,48.13639754763001
50.1,620.0,3.0,1.26,48.1,1.2595808119370377,48.15918958864563
50.1,625.0,3.0,1.26,48.0,1.2593922050263322,48.130714962994546
50.1,630.0,3.0,1.29,47.8,1.2689435981156287,48.06554033734347
50.1,635.0,3.0,1.27,47.9,1.263114991204921,48.08853237835909
50.1,640.0,3.0,1.25,48.3,1.2569463842942161,48.06219108604142
50.1,645.0,3.0,1.27,47.7,1.2617778012253678,48.02678312705708
50.1,650.0,3.0,1.26,48.1,1.2601091704728042,48.13270773846659
50.1,655.0,3.0,1.3,47.1,1.2711805874039588,47.860899779482224
50.1,660.0,3.0,1.25,48.1,1.2581119566513936,48.136957724225056
50.1,665.0,3.0,1.28,48.0,1.2655033735825447,48.13864976524064
50.1,670.0,3.0,1.25,48.1,1.26181476667184,48.16844180625631
50.1,675.0,3.0,1.25,48.2,1.255506159761135,48.18779898805969
50.1,680.0,3.0,1.25,48.2,1.2550575290085717,48.197759221620885
50.1,685.0,3.0,1.28,47.9,1.254868945939724,48.11301716636363
50.1,690.0,3.0,1.25,47.8,1.2548603390290185,48.0781766369854
50.1,695.0,3.0,1.25,48.3,1.2548517321183128,48.217033818788785
50.1,700.0,3.0,1.28,47.5,1.2549631013657492,47.98379405235002
50.1,705.0,3.0,1.25,47.6,1.2550745182969016,47.97338456748672
50.1,710.0,3.0,1.25,47.6,1.2552659113861961,47.93697660850233
50.1,715.0,3.0,1.27,47.4,1.2621773044754898,47.93543531618461
50.1,720.0,3.0,1.27,47.6,1.261888697564784,47.99162735720032
50.1,725.0,3.0,1.23,48.3,1.2496400906540799,48.207618635276404
50.1,730.0,3.0,1.27,47.6,1.2602714837433733,48.01222810589824
50.1,735.0,3.0,1.27,47.2,1.2627383507791925,47.868952717307735
50.1,740.0,3.0,1.26,47.8,1.2598342022959161,47.88624399538388
50.1,745.0,3.0,1.26,47.5,1.25971005381264,47.94539560060848
50.1,750.0,3.0,1.28,47.6,1.2658459291712207,47.97691926800761
50.1,755.0,3.0,1.28,47.5,1.2663017806879444,47.95284140952775
50.1,760.0,3.0,1.25,48.1,1.2566215087471744,47.97909841026019
50.1,765.0,3.0,1.27,47.7,1.2593284386353503,47.99928798138651
50.1,770.0,3.0,1.28,47.3,1.2650042901520728,47.890877552512734
50.1,775.0,3.0,1.25,47.7,1.264700141668797,47.995933790305784
50.1,780.0,3.0,1.29,46.8,1.2630359931855208,47.73329079103813
50.1,785.0,3.0,1.27,47.4,1.2610718447022446,47.899347028831144
50.1,790.0,3.0,1.24,48.2,1.2522876962189697,48.154603266624136
50.1,795.0,3.0,1.26,47.9,1.2577635715775497,48.09466026735652
50.1,800.0,3.0,1.28,47.4,1.2643994230942728,47.95271497927054
55.1,10.0,3.0,0.13,55.0,0.1189569599594938,54.99401312090582
55.1,15.0,3.0,0.2,49.8,0.1935160423974186,50.634919282195014
55.1,20.0,3.0,0.23,54.9,0.22613150557674092,53.97334576518658
55.1,25.0,3.0,0.29,54.9,0.2880296245590165,54.223953387748885
55.1,30.0,3.0,0.35,49.8,0.3528568838471284,51.19258070277955
55.1,35.0,3.0,0.42,50.2,0.4257050193497557,51.32528608811492
55.1,40.0,3.0,0.44,54.8,0.44566665197899874,54.86428876285147
55.1,45.0,3.0,0.51,49.8,0.5269804840044874,50.934520644803925
55.1,50.0,3.0,0.55,54.8,0.5743647941355781,53.90617269976135
55.1,55.0,3.0,0.63,49.7,0.6488503040245714,51.19958593925813
55.1,60.0,3.0,0.71,51.1,0.7272587615036794,51.345573191048445
55.1,65.0,3.0,0.75,50.4,0.759046262705738,51.34172987439801
55.1,70.0,3.0,0.8,50.0,0.8031489393916059,51.30854010795923
55.1,75.0,3.0,0.85,50.3,0.862842236198501,51.35095922417016
55.1,80.0,3.0,0.9,51.0,0.9281009279097384,51.623391354811716
55.1,85.0,3.0,0.96,52.1,0.9995826099628304,52.01356742292701
55.1,90.0,3.0,1.0,49.6,1.0081247249639542,51.22954120222387
55.1,95.0,3.0,1.08,51.4,1.0767961529627663,52.017413866100654
55.1,100.0,3.0,1.09,54.6,1.096157528511704,54.70508299613037
55.1,105.0,3.0,1.17,51.5,1.161427961585141,52.025801529526596
55.1,110.0,3.0,1.2,49.7,1.2010402746556559,51.363122535792876
55.1,115.0,3.0,1.27,52.8,1.2532742603186828,52.49406429764518
55.1,120.0,3.0,1.29,52.4,1.2666706626328064,52.56024906733925
55.1,125.0,3.0,1.27,53.1,1.265005267612322,53.214115700477784
55.1,130.0,3.0,1.28,52.8,1.2719945344896542,52.778211991278475
55.1,135.0,3.0,1.27,53.0,1.269695953213715,52.7506628111841
55.1,140.0,3.0,1.3,52.4,1.2808373957796348,52.69217953481692
55.1,145.0,3.0,1.31,52.5,1.2842082220812092,52.674896258449756
55.1,150.0,3.0,1.29,52.8,1.2785533945436733,52.75741221914306
55.1,155.0,3.0,1.28,53.1,1.2747585431642758,52.85085886220956
55.1,160.0,3.0,1.29,52.6,1.2775248434419888,52.71957784210865
55.1,165.0,3.0,1.29,52.6,1.2753473468370682,52.70383168121998
55.1,170.0,3.0,1.27,53.0,1.2711298502321475,52.83421732778569
55.1,175.0,3.0,1.28,52.9,1.2737523774690853,52.79580373729084
55.1,180.0,3.0,1.31,52.1,1.2729207376668108,52.550523480129485
55.1,185.0,3.0,1.33,52.7,1.2744133418313313,52.75487655630135
55.1,190.0,3.0,1.29,53.3,1.2744625118930786,52.93173115835204
55.1,195.0,3.0,1.29,53.1,1.274971705796684,52.90071604197844
55.1,200.0,3.0,1.28,53.1,1.275180875858431,52.884169118150325
55.1,205.0,3.0,1.28,52.8,1.2746034030953695,52.80222219432211
55.1,210.0,3.0,1.29,53.3,1.2773859064904527,52.953143463039545
55.1,215.0,3.0,1.25,53.7,1.2649969747379564,53.099828346665944
55.1,220.0,3.0,1.27,53.3,1.2704595019748939,52.99119808950438
55.1,225.0,3.0,1.28,53.1,1.2735020053699735,52.9702511656763
55.1,230.0,3.0,1.26,53.4,1.2677642458225018,52.903170908514866
55.1,235.0,3.0,1.28,53.1,1.2750067730594394,52.82849065135345
55.1,240.0,3.0,1.35,51.8,1.2984893002963802,52.470210394191895
55.1,245.0,3.0,1.3,52.9,1.2912251370247942,52.78539680369708
55.1,250.0,3.0,1.31,52.7,1.285674307086541,52.74118397614184
55.1,255.0,3.0,1.29,52.8,1.2793137587238101,52.76897038564696
55.1,260.0,3.0,1.32,52.4,1.2878728765750647,52.66728936554605
55.1,265.0,3.0,1.27,53.2,1.2726919705844646,52.90060910838467
55.1,270.0,3.0,1.29,53.2,1.277231064593866,52.9556121845565
55.1,275.0,3.0,1.29,53.3,1.2789101824451232,52.9710660236678
55.1,280.0,3.0,1.3,53.2,1.2819093002963806,52.94145167023364
55.1,285.0,3.0,1.3,52.7,1.2822283943057797,52.76877141307218
55.1,290.0,3.0,1.3,52.5,1.281767512157037,52.70625782257734
55.1,295.0,3.0,1.27,53.6,1.2724666300082925,53.02851089874927
55.1,300.0,3.0,1.3,53.1,1.280325724017694,52.94436397492116
55.1,305.0,3.0,1.29,52.6,1.2791058706299845,52.760817051093035
55.0,310.0,3.0,1.28,53.1,1.2719678104514651,52.93051069326425
55.1,315.0,3.0,1.28,53.1,1.2761441063324974,52.89105653677011
55.1,320.0,3.0,1.31,52.4,1.284683200341899,52.80950961294194
55.1,325.0,3.0,1.31,52.3,1.2849823181931561,52.688562689113766
55.1,330.0,3.0,1.27,53.9,1.2718414360444121,53.16088319489173
55.1,335.0,3.0,1.28,53.2,1.2744805300538107,52.97666960439706
55.1,340.0,3.0,1.31,52.9,1.2839396479050702,52.85772268056883
55.0,345.0,3.0,1.26,53.6,1.2646815638846935,53.05788222646733
55.1,350.0,3.0,1.28,53.3,1.2753378597657248,52.95916140330646
55.1,355.0,3.0,1.3,52.9,1.280976953775127,52.86134781281167
55.1,360.0,3.0,1.29,53.1,1.278050567642584,52.92113422231697
55.1,365.0,3.0,1.26,53.2,1.2764310396602647,52.95092063182218
55.1,370.0,3.0,1.28,53.3,1.2738301336696627,52.9973403746607
55.1,375.0,3.0,1.27,53.2,1.271109227679063,53.121193450832536
55.1,380.0,3.0,1.26,53.8,1.27134834553032,53.19651395661051
55.1,385.0,3.0,1.23,54.3,1.272525467109996,53.33883369944906
55.1,390.0,3.0,1.3,52.8,1.2730245611193947,52.876045576890455
55.1,395.0,3.0,1.28,53.0,1.2732336924396752,52.91923049917241
55.1,400.0,3.0,1.26,53.9,1.272292810290933,53.18234799184812
55.1,405.0,3.0,1.27,53.3,1.2700319043003325,53.1689662474634
55.1,410.0,3.0,1.27,53.6,1.26997102215159,53.12568450307871
55.1,415.0,3.0,1.28,53.1,1.2729901161609884,53.083001995754444
55.1,420.0,3.0,1.27,53.3,1.2699292340122468,53.03191948843018
55.1,425.0,3.0,1.24,53.8,1.2604083280216476,53.1572377440454
55.1,430.0,3.0,1.29,53.1,1.2659274458729042,52.949955236721294
55.1,435.0,3.0,1.27,53.4,1.269946563724161,53.02930682566974
55.1,440.0,3.0,1.28,53.6,1.2730456577335594,53.094955834865814
55.1,445.0,3.0,1.29,52.9,1.2767247755848197,52.88306653229408
55.1,450.0,3.0,1.27,53.3,1.2708838934360749,52.983644659328604
55.1,455.0,3.0,1.28,53.3,1.2733629874454735,52.99208792715088
55.1,460.0,3.0,1.29,53.0,1.276642081454876,52.899532720852086
55.1,465.0,3.0,1.27,53.5,1.2713811993061312,52.87704341828045
55.1,470.0,3.0,1.3,52.9,1.2801203171573903,52.85462078237547
55.1,475.0,3.0,1.29,52.9,1.27773941116679,52.863864813137184
55.0,480.0,3.0,1.24,54.4,1.2561413509882713,53.346335815334456
55.1,485.0,3.0,1.26,53.6,1.2667376230274445,53.11042030426686
55.1,490.0,3.0,1.28,52.5,1.2723367408787012,53.11406433502858
55.1,495.0,3.0,1.26,53.6,1.2669758348881013,53.10670836579029
55.1,500.0,3.0,1.27,53.3,1.2689749527393588,53.02235315949137
55.1,505.0,3.0,1.25,53.4,1.2631740705906167,53.00113052358646
55.1,510.0,3.0,1.29,53.2,1.2749131646000174,53.003041221014904
55.1,515.0,3.0,1.27,53.8,1.2711122824512728,53.16108525177653
55.1,520.0,3.0,1.31,53.0,1.2836914003025313,53.11076261587159
55.1,525.0,3.0,1.28,53.2,1.2751704943119286,53.073406646633316
55.1,530.0,3.0,1.25,53.9,1.2642095883213298,52.98405067739505
55.1,535.0,3.0,1.28,53.0,1.2725287061725852,52.92922880442957
55.1,540.0,3.0,1.28,53.5,1.2758944906905105,53.06460693146406
55.1,545.0,3.0,1.3,53.1,1.2802869180332448,52.94413230581307
55.1,550.0,3.0,1.29,53.2,1.279246035884502,52.97074207550709
55.1,555.0,3.0,1.29,53.2,1.2775451537357596,52.97848670441333
55.1,560.0,3.0,1.26,53.5,1.2749175810784914,53.07182980744062
55.1,565.0,3.0,1.27,53.0,1.2709033417545563,52.927207769680216
55.1,570.0,3.0,1.26,53.4,1.2704691262724803,53.03888573191974
55.1,575.0,3.0,1.27,53.4,1.270541577457071,53.05542883494709
55.1,580.0,3.0,1.27,53.8,1.2722140047998034,53.18703936758055
55.1,585.0,3.0,1.28,53.7,1.2746197654758689,53.16558323354745
55.1,590.0,3.0,1.3,53.0,1.280418907168987,52.93872786245364
55.1,595.0,3.0,1.26,53.7,1.278458001178385,53.11407172842049
55.1,600.0,3.0,1.28,52.7,1.274497119029641,52.81421363515877
55.1,605.0,3.0,1.28,53.0,1.275596213039042,52.89045599762618
55.1,610.0,3.0,1.29,52.9,1.277575330890301,52.856344330416924
55.1,615.0,3.0,1.3,52.5,1.2805410915663666,52.72165412249054
55.1,620.0,3.0,1.31,52.8,1.2847735427509568,52.806431344170186
55.1,625.0,3.0,1.3,52.7,1.2823526606022146,52.802340373304354
55.1,630.0,3.0,1.31,52.7,1.2840917546116135,52.841050928317415
55.1,635.0,3.0,1.26,54.1,1.2695508486210114,53.23529481666377
55.1,640.0,3.0,1.3,52.8,1.2798299664722708,52.883137942070576
55.1,645.0,3.0,1.3,52.3,1.2788357509901949,52.676381067477486
55.1,650.0,3.0,1.27,53.3,1.2751148449995944,52.96662419288439
55.1,655.0,3.0,1.29,53.1,1.2737472961841851,52.99266731829139
55.1,660.0,3.0,1.23,54.0,1.2573064140354417,53.24144453997102
55.1,665.0,3.0,1.28,53.0,1.2710055080448388,52.965887665377906
55.1,670.0,3.0,1.25,53.6,1.2634446258960979,53.0960641241182
55.1,675.0,3.0,1.28,52.9,1.2685103865721643,52.90205002906602
55.1,680.0,3.0,1.29,53.0,1.2764828377567556,52.90728886777049
55.1,685.0,3.0,1.27,53.5,1.2708619317661531,53.05665951392935
55.1,690.0,3.0,1.28,52.8,1.2728943829507449,52.85663168596706
55.1,695.0,3.0,1.29,52.8,1.27678016746867,52.8301364283987
55.1,700.0,3.0,1.28,53.5,1.2743192614780665,52.775641933769826
55.1,705.0,3.0,1.29,52.5,1.2769783793293268,52.70758000953482
55.1,710.0,3.0,1.28,52.6,1.274677497180581,52.728750655693716
55.1,715.0,3.0,1.3,52.6,1.281236591189983,52.73205616106482
55.1,720.0,3.0,1.3,52.6,1.2812556851993824,52.73176090349646
55.1,725.0,3.0,1.28,52.8,1.2750948030506368,52.719998979261405
55.1,730.0,3.0,1.3,52.5,1.280253920901897,52.70537115129914
55.1,735.0,3.0,1.27,53.2,1.2713860569883129,52.742342560397425
55.1,740.0,3.0,1.29,52.8,1.273425174839571,52.80223619171793
55.1,745.0,3.0,1.28,52.7,1.2783442688489708,52.77400760081633
55.1,750.0,3.0,1.3,52.4,1.280763386700229,52.680267898803415
55.1,755.0,3.0,1.3,52.3,1.2807424807096284,52.8314400708412
55.1,760.0,3.0,1.26,53.5,1.2678654751033887,53.08867890954566
55.1,765.0,3.0,1.25,53.7,1.266895647484241,53.14845031864402
55.1,770.0,3.0,1.27,53.3,1.2692547414936406,53.023620964802774
55.1,775.0,3.0,1.26,53.2,1.2666138593448975,52.932260566446715
55.1,780.0,3.0,1.3,52.7,1.279132977196157,52.75596454593894
55.1,785.0,3.0,1.3,52.2,1.2800320712055562,52.6003367179767
55.1,790.0,3.0,1.3,52.1,1.2751578318816212,52.563574030802215
55.1,795.0,3.0,1.26,53.2,1.265530283066211,52.92821286950665
55.1,800.0,3.0,1.25,53.6,1.2627094009174693,53.08158427860495
60.1,10.0,3.0,0.12,59.9,0.11232341690723073,60.273597435537454
60.1,15.0,3.0,0.19,53.9,0.18610429445667448,54.91528860615591
60.1,20.0,3.0,0.22,59.9,0.21901499149601297,59.78642166305705
60.1,25.0,3.0,0.27,59.9,0.27434668837304127,59.629784670954635
60.1,30.0,3.0,0.33,53.9,0.34093376673959874,55.74563432425848
60.1,35.0,3.0,0.39,54.3,0.40549472174802836,56.70589407971098
60.1,40.0,3.0,0.41,59.8,0.4233110413181988,60.710578341058884
60.1,45.0,3.0,0.48,53.8,0.5007772713815573,54.917236785278234
60.1,50.0,3.0,0.51,59.8,0.5415105799690814,57.51469211619542
60.1,55.0,3.0,0.59,53.8,0.6158674078932023,55.74409205749329
60.1,60.0,3.0,0.66,55.1,0.7066126733829429,55.89363061136703
60.1,65.0,3.0,0.7,54.4,0.7293157060495497,55.65793615946262
60.1,70.0,3.0,0.74,54.1,0.7637503095032636,55.550656465859234
60.1,75.0,3.0,0.79,54.4,0.8103251656234048,55.762259887896995
60.1,80.0,3.0,0.86,55.0,0.891810762366854,56.09289702435674
60.1,85.0,3.0,0.91,56.2,0.9437984263400201,56.339367113061165
60.1,90.0,3.0,0.93,53.6,0.9622362971852617,56.04043643882608
60.1,95.0,3.0,1.01,55.4,1.0283904217744955,56.27338446546744
60.1,100.0,3.0,1.02,59.5,1.0406633478770737,58.52474475455551
60.1,105.0,3.0,1.09,55.7,1.1160101820676633,56.14071748613238
60.1,110.0,3.0,1.13,53.6,1.1507822972206723,55.47602949785113
60.1,115.0,3.0,1.19,56.9,1.2168819055317048,55.976085796378655
60.1,120.0,3.0,1.24,54.8,1.2447813416439906,55.95653510464682
60.1,125.0,3.0,1.27,53.3,1.2588933301497052,56.338661527762994
60.1,130.0,3.0,1.27,53.9,1.2709689287610793,56.03274236631292
60.1,135.0,3.0,1.26,54.2,1.2675469380994584,56.18177623472121
60.1,140.0,3.0,1.3,58.9,1.2777850862673872,57.888610103129324
60.1,145.0,3.0,1.3,58.5,1.2811135160108371,57.80204397153757
60.1,150.0,3.0,1.31,58.9,1.284771260380343,57.93127707700629
60.1,155.0,3.0,1.32,58.3,1.2886303782315984,57.78106800718206
60.1,160.0,3.0,1.31,59.1,1.2871094960828566,58.01261382017043
60.1,165.0,3.0,1.31,59.0,1.2837485900922572,57.959573378275856
60.1,170.0,3.0,1.28,53.5,1.2753677079435124,56.14518449888133
60.1,175.0,3.0,1.3,58.3,1.2814668257947726,57.48739561948673
60.1,180.0,3.0,1.32,58.3,1.2882784432734806,57.66600674009226
60.1,185.0,3.0,1.34,58.6,1.294520947543796,57.55701786069776
60.1,190.0,3.0,1.29,53.6,1.2806000653950558,56.10742974424271
60.1,195.0,3.0,1.28,54.2,1.2749391832463102,56.09324086484817
60.1,200.0,3.0,1.28,53.5,1.2743782772557095,55.83865274839303
60.1,205.0,3.0,1.29,53.7,1.27733739510697,55.92686234311965
60.1,210.0,3.0,1.28,59.2,1.2746765129582243,57.72607498960402
60.1,215.0,3.0,1.29,53.9,1.2774041479781928,56.27428611020938
60.1,220.0,3.0,1.29,53.8,1.278223241987592,57.15743056414821
60.1,225.0,3.0,1.3,59.4,1.2806623598388494,57.70670835142035
60.1,230.0,3.0,1.28,53.6,1.2754812147475505,56.226919472025905
60.1,235.0,3.0,1.31,58.6,1.2846203087569519,56.730663925964656
60.1,240.0,3.0,1.32,58.8,1.2892794266082075,57.53674247617619
60.1,245.0,3.0,1.31,53.9,1.284858544459467,56.04115435972111
60.1,250.0,3.0,1.29,53.4,1.2784976384688673,55.83616471738712
60.1,255.0,3.0,1.29,54.1,1.2782167324782665,56.03677583799271
60.1,260.0,3.0,1.33,58.4,1.291495850329522,56.673135371684054
60.1,265.0,3.0,1.3,58.8,1.2920416348474453,57.649099690531656
60.1,270.0,3.0,1.32,57.9,1.2912940621901772,57.71906324643987
60.1,275.0,3.0,1.35,57.9,1.299913180041437,57.57082756528754
60.1,280.0,3.0,1.32,59.0,1.2908522740508341,57.57039035825628
60.1,285.0,3.0,1.33,58.3,1.2930113919020922,57.52335467710392
60.1,290.0,3.0,1.29,53.7,1.280470485911494,56.27751747007278
60.1,295.0,3.0,1.3,58.8,1.281869603762751,57.76288178892033
60.1,300.0,3.0,1.31,59.2,1.282955388280675,57.9810461077681
60.1,305.0,3.0,1.3,53.2,1.2832453878621892,56.08980890073683
60.1,310.0,3.0,1.34,58.6,1.294364505713444,57.58177321958448
60.1,315.0,3.0,1.27,54.3,1.2734836235647018,56.46833601255315
60.1,320.0,3.0,1.34,58.1,1.2773293842407685,57.5883003314009
60.1,325.0,3.0,1.31,59.0,1.2851418354253599,58.024263887309054
60.1,330.0,3.0,1.31,58.7,1.2847609294347593,57.72082896909622
60.1,335.0,3.0,1.29,53.2,1.2786800472860176,56.11259176206496
60.1,340.0,3.0,1.3,53.2,1.2812191412954168,55.879755317973164
60.1,345.0,3.0,1.3,53.2,1.280538259146674,55.865318110941914
60.1,350.0,3.0,1.29,53.7,1.2787973769979317,56.01670406064894
60.1,355.0,3.0,1.29,53.9,1.277796471007331,56.11398266172306
60.1,360.0,3.0,1.29,54.0,1.27773006103293,56.18925973691843
60.1,365.0,3.0,1.29,59.0,1.2775905568924701,56.603937575053216
60.1,370.0,3.0,1.29,53.4,1.2775896509018696,57.58321465024854
60.1,375.0,3.0,1.29,59.1,1.2775887449112688,58.128691725443865
60.1,380.0,3.0,1.29,59.1,1.2775878627625263,58.133969563578624
60.1,385.0,3.0,1.29,59.2,1.278004984342202,58.148447401713405
60.1,390.0,3.0,1.34,57.9,1.2933040783515988,57.57812447690861
60.1,395.0,3.0,1.28,54.2,1.2761131858300208,56.54620307798293
60.1,400.0,3.0,1.3,53.7,1.281132303681281,57.01127939023877
60.1,405.0,3.0,1.32,59.0,1.2878514215325354,57.76675875425242
60.1,410.0,3.0,1.28,53.8,1.2757105155419346,56.339901733174905
60.1,415.0,3.0,1.28,54.6,1.274249633393192,56.33764471209753
60.1,420.0,3.0,1.28,54.3,1.27224875124445,56.253707944519306
60.1,425.0,3.0,1.27,54.1,1.2704878452538497,56.23359017311641
