Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
15.1,560,1.19,14.8,1.1625553,15.623073
15.1,570,1.17,14.7,1.1628001,15.611158
15.1,580,1.16,14.8,1.1630442,15.599242
15.1,590,1.2,14.8,1.1632887,15.587327
15.1,600,1.17,14.8,1.1635333,15.57541
15.1,610,1.18,14.9,1.1637775,15.563495
15.1,620,1.17,14.7,1.1640221,15.5515785
15.1,630,1.2,14.7,1.1653663,15.539662
15.1,640,1.19,14.8,1.1723403,15.527747
15.1,650,1.17,14.8,1.1909431,15.515832
15.1,660,1.2,14.8,1.1848611,15.503916
15.1,670,1.19,14.8,1.1754329,15.492001
15.1,680,1.21,14.8,1.1660047,15.480084
15.1,690,1.14,14.9,1.1569681,15.468166
15.1,700,1.18,14.8,1.1490383,15.456254
15.1,710,1.2,14.9,1.1448715,15.444337
15.1,720,1.19,14.8,1.1424834,15.43242
15.1,730,1.2,14.9,1.1400949,15.4205065
15.1,740,1.2,14.8,1.1377066,15.408589
15.1,750,1.17,15.1,1.1353179,15.39667
15.1,760,1.18,14.9,1.1329297,15.384759
15.1,770,1.19,14.7,1.1305413,15.372841
15.1,780,1.19,14.9,1.128153,15.360923
15.1,790,1.18,14.8,1.144267,15.3490095
15.1,800,1.19,14.8,1.1698272,15.337093
20.1,10,0.19,20.1,0.54381394,20.628641
20.1,20,0.45,20.1,0.6328007,20.616724
20.1,30,0.73,19.4,0.72178733,20.604809
20.1,40,0.99,20.1,0.8105469,20.592894
20.1,50,1.18,19.9,0.8813789,20.580976
20.1,60,1.17,20,0.9522103,20.569061
20.1,70,1.17,19.9,1.0230418,20.557146
20.1,80,1.15,20,1.0937743,20.545229
20.1,90,1.17,19.9,1.1581286,20.533312
20.1,100,1.17,19.5,1.1583728,20.521399
20.1,110,1.18,19.9,1.1586173,20.50948
20.1,120,1.17,19.9,1.1588615,20.497566
20.1,130,1.18,19.9,1.1591064,20.485647
20.1,140,1.19,19.8,1.1593505,20.473734
20.1,150,1.17,19.3,1.1595951,20.461819
20.1,160,1.19,19.8,1.1598395,20.449902
20.1,170,1.18,19.9,1.1600844,20.437986
20.1,180,1.19,19.9,1.1603284,20.426071
20.1,190,1.17,19.9,1.1605726,20.414152
20.1,200,1.16,19.3,1.1608175,20.40224
20.1,210,1.19,19.8,1.1610618,20.390322
20.1,220,1.17,20,1.161306,20.378407
20.1,230,1.18,19.3,1.1615506,20.366491
20.1,240,1.17,19.3,1.161795,20.354572
20.1,250,1.17,20,1.1620396,20.342659
20.1,260,1.17,19.9,1.1622843,20.330744
20.1,270,1.18,19.7,1.1625284,20.318827
20.1,280,1.16,20,1.1627728,20.306911
20.1,290,1.17,19.9,1.1630174,20.294996
20.1,300,1.18,19.9,1.1632618,20.283081
20.1,310,1.17,19.9,1.1635062,20.271164
20.1,320,1.18,20,1.1637506,20.259249
20.1,330,1.17,20,1.163995,20.247332
20.1,340,1.15,20.1,1.1642395,20.235415
20.1,350,1.17,20,1.1644841,20.223501
20.1,360,1.18,19.9,1.1647285,20.211584
20.1,370,1.18,19.9,1.1649729,20.19967
20.1,380,1.17,19.7,1.1652175,20.187754
20.1,390,1.16,19.3,1.1654618,20.175837
20.1,400,1.17,19.9,1.1657064,20.16392
20.1,410,1.18,19.9,1.1659508,20.152002
20.1,420,1.17,19.4,1.166195,20.140089
20.1,430,1.16,19.3,1.1664395,20.128172
20.1,440,1.18,19.8,1.1666838,20.116259
20.1,450,1.18,19.3,1.1669284,20.104342
20.1,460,1.16,19.9,1.1671728,20.092424
20.1,470,1.17,19.5,1.1674169,20.08051
20.1,480,1.18,19.9,1.1676618,20.068594
20.1,490,1.18,19.8,1.1679062,20.056679
20.1,500,1.17,19.3,1.1681505,20.044762
20.1,510,1.18,19.9,1.1683952,20.032846
20.1,520,1.18,19.8,1.1686395,20.02093
20.1,530,1.18,19.9,1.168884,20.009016
20.1,540,1.17,20,1.1691283,19.997099
20.1,550,1.17,19.8,1.1693729,19.985182
20.1,560,1.18,19.8,1.1696173,19.973269
20.1,570,1.17,20,1.1698618,19.961351
20.1,580,1.18,19.8,1.1701063,19.949434
20.1,590,1.19,19.9,1.1703507,19.937517
20.1,600,1.19,19.8,1.1705948,19.925602
20.1,610,1.17,19.9,1.1708397,19.913687
20.1,620,1.17,19.9,1.171084,19.901773
20.1,630,1.18,19.9,1.1713284,19.889856
20.1,640,1.17,19.9,1.1822342,19.87794
20.1,650,1.15,20,1.2008373,19.866026
20.1,660,1.18,19.9,1.1972771,19.854109
20.1,670,1.18,19.8,1.1878484,19.842192
20.1,680,1.17,20,1.1784202,19.830278
20.1,690,1.11,19.4,1.1689919,19.818361
20.1,700,1.1,19.3,1.1602048,19.806444
20.1,710,1.17,20,1.152275,19.79453
20.1,720,1.18,19.8,1.1498501,19.782612
20.1,730,1.18,19.9,1.1474615,19.770697
20.1,740,1.18,19.8,1.1450733,19.758781
20.1,750,1.18,19.9,1.1426852,19.746866
20.1,760,1.16,19.3,1.1402965,19.73495
20.1,770,1.18,19.9,1.1379081,19.723032
20.1,780,1.18,19.9,1.1355199,19.711119
20.1,790,1.18,20,1.1488951,19.699202
20.1,800,1.19,19.9,1.1744064,19.687284
25.1,10,0.16,25.1,0.49438128,24.978832
25.1,20,0.37,25.1,0.58336794,24.966917
25.1,30,0.6,24,0.67235494,24.955002
25.1,40,0.8,25.1,0.7613418,24.943087
25.1,50,1.01,25,0.8503289,24.93117
25.1,60,1.16,24.2,0.93931556,24.919252
25.1,70,1.17,24.1,1.0125552,24.90734
25.1,80,1.15,24.2,1.0833869,24.895422
25.1,90,1.15,24.4,1.1542186,24.883507
25.1,100,1.17,24.2,1.165236,24.871592
25.1,110,1.16,24.3,1.1656758,24.859676
25.1,120,1.17,24.1,1.1659235,24.847761
25.1,130,1.17,24.2,1.166168,24.835844
25.1,140,1.19,24.1,1.1664125,24.823929
25.1,150,1.16,24.1,1.1666567,24.81201
25.1,160,1.19,24,1.1669012,24.800097
25.1,170,1.17,24.1,1.1671457,24.78818
25.1,180,1.17,24.1,1.1673901,24.776262
25.1,190,1.18,24.2,1.1676348,24.764347
25.1,200,1.17,24.2,1.167879,24.752432
25.1,210,1.15,24.2,1.1681234,24.740515
25.1,220,1.17,24,1.1683677,24.728601
25.1,230,1.18,24.1,1.1686126,24.716684
25.1,240,1.16,24.2,1.1688567,24.704767
25.1,250,1.16,24.2,1.1691012,24.692854
25.1,260,1.18,24.2,1.1693459,24.680935
25.1,270,1.17,24.2,1.1695901,24.66902
25.1,280,1.16,24.1,1.1698345,24.657106
25.1,290,1.18,24.1,1.1700789,24.64519
25.1,300,1.18,23.9,1.1703235,24.633272
25.1,310,1.18,24.1,1.1705676,24.621359
25.1,320,1.18,24.1,1.1708124,24.609442
25.1,330,1.17,23.9,1.1710567,24.597525
25.1,340,1.15,24.1,1.171301,24.585608
25.1,350,1.17,24.2,1.1715459,24.573692
25.1,360,1.16,24.1,1.1717902,24.561777
25.1,370,1.17,24.3,1.1720346,24.549862
25.1,380,1.15,24.2,1.172279,24.537949
25.1,390,1.17,23.9,1.172523,24.526031
25.1,400,1.17,24.2,1.1727678,24.514116
25.1,410,1.16,24.1,1.173012,24.5022
25.1,420,1.17,24.2,1.1732568,24.490282
25.1,430,1.19,24.3,1.1735014,24.478365
25.1,440,1.17,24.1,1.1737455,24.466452
25.1,450,1.18,24.1,1.1739901,24.454535
25.1,460,1.18,23.9,1.1742345,24.442621
25.1,470,1.17,24.2,1.1744789,24.430704
25.1,480,1.16,23.9,1.1747235,24.418787
25.1,490,1.17,24.2,1.1749676,24.406874
25.1,500,1.16,24.2,1.1752124,24.394957
25.1,510,1.16,24.1,1.1754565,24.383038
25.1,520,1.17,24.1,1.1757013,24.371122
25.1,530,1.19,24.2,1.1759455,24.35921
25.1,540,1.19,24.1,1.17619,24.347292
25.1,550,1.18,24.2,1.1764345,24.335377
25.1,560,1.18,24.1,1.176679,24.32346
25.1,570,1.17,24.3,1.1769234,24.311544
25.1,580,1.16,24.2,1.1771679,24.299631
25.1,590,1.18,24.2,1.177412,24.287716
25.1,600,1.18,24.1,1.1776568,24.275797
25.1,610,1.18,24.2,1.177901,24.263882
25.1,620,1.17,24.1,1.1781455,24.251966
25.1,630,1.17,24.1,1.1783898,24.24005
25.1,640,1.16,24.1,1.1929351,24.228132
25.1,650,1.18,24.2,1.2107316,24.216213
25.1,660,1.18,24.2,1.209693,24.204302
25.1,670,1.16,24.3,1.2002646,24.192385
25.1,680,1.16,24,1.1908361,24.180471
25.1,690,1.15,24.1,1.1814078,24.168554
25.1,700,1.14,24,1.1719791,24.156637
25.1,710,1.16,24.2,1.1634423,24.14472
25.1,720,1.16,24.2,1.1572174,24.132807
25.1,730,1.18,24.2,1.1548288,24.12089
25.1,740,1.19,24,1.1524402,24.108973
25.1,750,1.17,24.2,1.1500521,24.097057
25.1,760,1.17,23.9,1.1476637,24.085142
25.1,770,1.17,24.2,1.1452752,24.073229
25.1,780,1.18,23.9,1.1428868,24.061308
25.1,790,1.18,24,1.1535242,24.049395
25.1,800,1.16,24,1.1918868,24.037477
30.1,10,0.13,30.1,0.44498143,29.329027
30.1,20,0.31,30.1,0.53393567,29.317114
30.1,30,0.51,28.5,0.6229224,29.305197
30.1,40,0.67,30.1,0.71190965,29.29328
30.1,50,0.85,30,0.8008964,29.281363
30.1,60,1.05,29.3,0.8898835,29.26945
30.1,70,1.16,28.8,0.9788699,29.257532
30.1,80,1.15,28.6,1.0678573,29.245615
30.1,90,1.16,28.6,1.1437322,29.233702
30.1,100,1.14,28.7,1.1716093,29.221785
30.1,110,1.15,28.4,1.1720492,29.20987
30.1,120,1.14,28.6,1.172489,29.19795
30.1,130,1.17,28.5,1.1729287,29.186033
30.1,140,1.15,28.5,1.1733687,29.174122
30.1,150,1.15,28.6,1.1737186,29.162205
30.1,160,1.18,28.5,1.1739631,29.15029
30.2,170,1.17,28.5,1.1743487,29.225378
30.1,180,1.16,30,1.174452,29.126453
30.1,190,1.17,28.5,1.1746962,29.114542
30.1,200,1.17,28.6,1.1749406,29.102625
30.1,210,1.15,28.7,1.175185,29.09071
30.1,220,1.17,28.5,1.1754296,29.078796
30.1,230,1.16,28.7,1.1756738,29.066877
30.1,240,1.16,28.5,1.1759185,29.05496
30.1,250,1.16,28.4,1.176163,29.043047
30.1,260,1.15,28.5,1.1764075,29.03113
30.1,270,1.16,28.8,1.176652,29.019213
30.1,280,1.15,28.8,1.1768962,29.0073
30.1,290,1.18,28.4,1.1771408,28.995382
30.1,300,1.16,28.7,1.177385,28.983465
30.1,310,1.15,28.6,1.1776296,28.97155
30.1,320,1.16,28.4,1.1778737,28.959635
30.1,330,1.16,28.4,1.1781183,28.947721
30.1,340,1.16,28.7,1.1783625,28.935802
30.1,350,1.15,28.7,1.1786073,28.923885
30.1,360,1.15,28.6,1.1788517,28.911972
30.1,370,1.18,28.6,1.1790961,28.900053
30.1,380,1.15,28.8,1.1793407,28.88814
30.1,390,1.14,28.6,1.1795849,28.876223
30.2,400,1.16,28.6,1.1799706,28.951313
30.1,410,1.16,28.6,1.1800739,28.852396
30.1,420,1.16,28.6,1.1803181,28.840479
30.1,430,1.15,28.6,1.1805624,28.82856
30.1,440,1.17,28.8,1.1808072,28.816645
30.1,450,1.17,28.5,1.1810517,28.80473
30.1,460,1.17,28.4,1.181296,28.792812
30.1,470,1.17,28.7,1.1815404,28.780897
30.1,480,1.16,28.6,1.1817852,28.76898
30.1,490,1.17,28.6,1.1820294,28.757065
30.1,500,1.14,28.7,1.1822737,28.74515
30.1,510,1.16,28.8,1.1825185,28.733234
30.1,520,1.16,28.8,1.1827627,28.721317
30.1,530,1.16,28.6,1.1830071,28.709398
30.1,540,1.18,28.5,1.1832517,28.697485
30.1,550,1.16,28.6,1.1834961,28.68557
30.1,560,1.17,28.6,1.1837407,28.673653
30.1,570,1.17,28.4,1.1839848,28.661736
30.1,580,1.15,28.6,1.1842295,28.64982
30.1,590,1.15,28.5,1.184474,28.637905
30.1,600,1.16,28.6,1.1847185,28.62599
30.1,610,1.16,28.7,1.1849626,28.614077
30.2,620,1.17,28.6,1.1853486,28.689161
30.1,630,1.17,28.6,1.1881324,28.590244
30.1,640,1.18,28.4,1.2047669,28.578325
30.1,650,1.15,28.5,1.2214013,28.566408
30.1,660,1.17,28.9,1.2221087,28.554495
30.1,670,1.18,28.5,1.2126801,28.542578
30.1,680,1.16,28.5,1.2032521,28.530663
30.1,690,1.16,28.6,1.1938235,28.518747
30.1,700,1.15,28.5,1.1843952,28.506832
30.1,710,1.17,28.5,1.1749667,28.494917
30.1,720,1.15,28.6,1.1666789,28.483002
30.1,730,1.16,28.5,1.1621956,28.471087
30.1,740,1.18,28.3,1.1598077,28.459167
30.1,750,1.16,28.8,1.1574191,28.44725
30.1,760,1.18,28.6,1.1550308,28.435335
30.1,770,1.15,28.5,1.1526421,28.423422
30.1,780,1.17,28.5,1.1627419,28.411503
30.1,790,1.16,28.5,1.1855389,28.39959
30.1,800,1.13,28.6,1.2258488,28.387674
35.1,10,0.12,35.1,0.3966302,33.679222
35.2,20,0.28,35.1,0.48460293,33.75431
35.2,30,0.45,32.9,0.57354224,33.742393
35.2,40,0.58,35.1,0.6624818,33.73048
35.2,50,0.74,35.1,0.7514216,33.718563
35.2,60,0.92,33.8,0.8403611,33.706646
35.2,70,1.07,33.2,0.9293008,33.69473
35.2,80,1.15,34.8,1.0182402,33.682816
35.2,90,1.16,34.4,1.1071799,33.670902
35.1,100,1.15,34.5,1.170992,33.57198
35.2,110,1.17,34.3,1.1792122,33.64707
35.2,120,1.18,34.3,1.1796049,33.63515
35.2,130,1.16,34.4,1.1799973,33.623234
35.1,140,1.16,34.4,1.1802408,33.52432
35.2,150,1.17,34.1,1.1807824,33.599403
35.1,160,1.17,34.3,1.1810261,33.500484
35.2,170,1.16,34.6,1.1815678,33.575573
35.2,180,1.19,34.5,1.1819605,33.563656
35.2,190,1.16,34.6,1.1821831,33.55174
35.1,200,1.14,34.7,1.1822172,33.45282
35.2,210,1.17,34.5,1.1825775,33.52791
35.1,220,1.14,34.8,1.1826117,33.42899
35.2,230,1.18,34.5,1.182972,33.504078
35.2,240,1.18,34.3,1.1831689,33.49216
35.2,250,1.15,34.6,1.1833664,33.480247
35.1,260,1.15,34.8,1.1834689,33.38133
35.2,270,1.15,34.6,1.1838545,33.45641
35.2,280,1.18,34.3,1.1840992,33.444496
35.2,290,1.16,34.8,1.1843435,33.432583
