Transaction Arrival Rate,Block Size,Orderers,Latency,Throughput,Latency_Pred,Throughput_Pred
105.2,70.0,3.0,0.53,87.2,0.546,88.12
105.2,75.0,3.0,0.56,87.3,0.546,88.12
105.2,80.0,3.0,0.61,88.5,0.5800000000000001,87.74000000000001
105.2,85.0,3.0,0.66,90.0,0.624,88.12
105.1,90.0,3.0,0.65,86.6,0.656,91.32000000000001
105.2,95.0,3.0,0.72,89.5,0.7020000000000001,91.66
105.2,100.0,3.0,0.69,103.2,0.7220000000000001,90.88
105.2,105.0,3.0,0.79,89.0,0.764,91.82
105.0,110.0,3.0,0.76,86.1,0.764,91.82
105.2,115.0,3.0,0.86,91.3,0.79,94.52
105.2,120.0,3.0,0.88,88.0,0.808,93.35999999999999
105.2,125.0,3.0,0.85,103.0,0.808,93.35999999999999
105.1,130.0,3.0,0.79,96.7,0.8379999999999999,96.58
105.2,135.0,3.0,0.78,97.4,0.8380000000000001,96.58000000000001
105.2,140.0,3.0,0.79,97.2,0.826,97.78
105.1,145.0,3.0,0.79,96.6,0.8160000000000001,96.96000000000001
105.2,150.0,3.0,0.91,94.6,0.8160000000000001,96.96
105.0,155.0,3.0,0.8,97.9,0.8160000000000001,97.08
105.2,160.0,3.0,0.8,97.3,0.8160000000000001,97.08
105.1,165.0,3.0,0.8,98.9,0.818,97.55999999999999
105.2,170.0,3.0,0.78,98.2,0.8019999999999999,98.08
105.1,175.0,3.0,0.78,98.0,0.8039999999999999,98.17999999999999
105.2,180.0,3.0,0.8,99.0,0.804,98.17999999999999
105.2,185.0,3.0,0.83,97.2,0.8059999999999998,97.8
105.2,190.0,3.0,0.81,97.8,0.812,97.52000000000001
105.2,195.0,3.0,0.82,97.5,0.812,97.52
105.3,200.0,3.0,0.81,97.0,0.8320000000000001,96.46000000000001
105.2,205.0,3.0,0.81,96.6,0.826,96.46000000000001
105.3,210.0,3.0,0.9,93.7,0.85,95.7
105.2,215.0,3.0,0.8,99.0,0.8460000000000001,95.7
105.3,220.0,3.0,0.8,97.2,0.8460000000000001,95.7
105.3,225.0,3.0,0.93,94.0,0.8460000000000001,95.91999999999999
105.3,230.0,3.0,0.79,97.0,0.8280000000000001,96.47999999999999
105.2,235.0,3.0,0.81,97.7,0.8260000000000002,96.7
105.3,240.0,3.0,0.81,96.5,0.826,96.7
105.3,245.0,3.0,0.8,97.7,0.804,97.2
105.3,250.0,3.0,0.79,98.3,0.8059999999999998,97.24
105.3,255.0,3.0,0.8,97.2,0.806,97.24
105.3,260.0,3.0,0.82,96.5,0.808,96.96000000000001
105.2,265.0,3.0,0.8,97.2,0.8300000000000001,96.42
105.2,270.0,3.0,0.8,96.6,0.834,96.26
105.1,275.0,3.0,0.82,96.3,0.834,96.26
105.1,280.0,3.0,0.92,93.8,0.8539999999999999,95.92
105.2,285.0,3.0,0.81,97.5,0.858,95.92
105.3,290.0,3.0,0.92,93.7,0.8559999999999999,96.4
105.2,295.0,3.0,0.92,94.8,0.8320000000000001,96.96
105.3,300.0,3.0,0.82,97.2,0.8299999999999998,96.83999999999999
105.3,305.0,3.0,0.81,98.7,0.8299999999999998,96.84
105.2,310.0,3.0,0.8,96.6,0.804,97.34
105.2,315.0,3.0,0.8,96.9,0.8039999999999999,97.43999999999998
105.2,320.0,3.0,0.79,97.3,0.8220000000000001,96.74
105.2,325.0,3.0,0.82,97.7,0.8239999999999998,97.2
105.3,330.0,3.0,0.9,95.2,0.828,97.38000000000001
105.3,335.0,3.0,0.81,98.9,0.8300000000000001,97.52000000000001
105.2,340.0,3.0,0.82,97.8,0.8280000000000001,97.38000000000001
105.3,345.0,3.0,0.8,98.0,0.8100000000000002,98.02000000000001
105.3,350.0,3.0,0.81,97.0,0.8300000000000001,97.17999999999999
105.3,355.0,3.0,0.81,98.4,0.8240000000000001,97.16
105.2,360.0,3.0,0.91,94.7,0.8240000000000001,97.32000000000001
105.3,365.0,3.0,0.79,97.7,0.8460000000000001,96.76
105.3,370.0,3.0,0.8,98.8,0.8640000000000001,95.97999999999999
105.3,375.0,3.0,0.92,94.2,0.8620000000000001,96.02000000000001
105.3,380.0,3.0,0.9,94.5,0.8620000000000001,96.02
105.3,385.0,3.0,0.78,97.3,0.8620000000000001,95.70000000000002
105.3,390.0,3.0,0.9,94.9,0.8619999999999999,95.56
105.3,395.0,3.0,0.79,96.1,0.8380000000000001,96.44000000000001
105.1,400.0,3.0,0.8,98.1,0.8160000000000001,97.02000000000001
105.2,405.0,3.0,0.83,96.7,0.8160000000000001,97.01999999999998
105.3,410.0,3.0,0.8,98.6,0.796,97.76000000000002
105.3,415.0,3.0,0.9,94.9,0.8220000000000001,97.3
105.2,420.0,3.0,0.79,97.4,0.8240000000000002,97.22
105.2,425.0,3.0,0.8,98.6,0.8240000000000001,97.22
105.3,430.0,3.0,0.92,93.8,0.8240000000000001,97.22
105.3,435.0,3.0,0.8,98.1,0.8440000000000001,96.3
105.2,440.0,3.0,0.81,97.7,0.844,96.3
105.3,445.0,3.0,0.8,98.9,0.8459999999999999,96.35999999999999
105.3,450.0,3.0,0.9,94.0,0.8639999999999999,95.84
105.3,455.0,3.0,0.79,96.6,0.8400000000000001,96.64
105.2,460.0,3.0,0.82,97.5,0.818,96.92
105.3,465.0,3.0,0.8,97.7,0.834,96.25999999999999
105.1,470.0,3.0,0.8,96.6,0.8380000000000001,96.34
105.3,475.0,3.0,0.8,97.8,0.8140000000000001,97.17999999999999
105.3,480.0,3.0,0.8,96.5,0.8140000000000001,97.17999999999999
105.3,485.0,3.0,0.89,94.4,0.8340000000000002,96.62
105.3,490.0,3.0,0.8,97.8,0.834,96.61999999999999
105.1,495.0,3.0,0.78,98.2,0.8280000000000001,96.72
105.2,500.0,3.0,0.9,94.9,0.8160000000000001,97.1
105.2,505.0,3.0,0.77,98.3,0.8220000000000001,97.02000000000001
105.3,510.0,3.0,0.83,96.3,0.8280000000000001,96.66
105.3,515.0,3.0,0.82,97.1,0.828,96.66000000000001
105.2,520.0,3.0,0.83,97.4,0.806,97.28
105.2,525.0,3.0,0.81,96.4,0.8140000000000001,97.18
105.3,530.0,3.0,0.89,94.9,0.8140000000000001,97.18
105.1,535.0,3.0,0.79,98.0,0.808,97.38000000000001
105.3,540.0,3.0,0.81,97.8,0.804,97.26
105.3,545.0,3.0,0.84,96.9,0.8220000000000001,96.82
105.3,550.0,3.0,0.8,97.3,0.8260000000000002,96.96000000000001
105.2,555.0,3.0,0.81,96.8,0.8260000000000002,96.96000000000001
105.3,560.0,3.0,0.9,94.2,0.8220000000000001,97.02000000000001
105.3,565.0,3.0,0.81,98.7,0.8440000000000001,96.38000000000001
105.3,570.0,3.0,0.79,98.1,0.8440000000000001,96.46
105.3,575.0,3.0,0.91,94.1,0.8260000000000002,97.22
105.2,580.0,3.0,0.81,97.2,0.8480000000000001,96.38
105.2,585.0,3.0,0.81,98.0,0.85,96.52000000000001
105.1,590.0,3.0,0.92,94.5,0.8240000000000001,97.26
105.2,595.0,3.0,0.8,98.8,0.842,96.68
105.2,600.0,3.0,0.78,97.8,0.842,96.52
105.3,605.0,3.0,0.9,94.3,0.842,96.52000000000001
105.3,610.0,3.0,0.81,97.2,0.8380000000000001,96.4
105.3,615.0,3.0,0.79,97.8,0.8440000000000001,96.62
105.1,620.0,3.0,0.8,98.9,0.8240000000000001,97.2
105.3,625.0,3.0,0.9,93.8,0.8239999999999998,97.2
105.2,630.0,3.0,0.81,98.9,0.8220000000000001,96.96000000000001
105.2,635.0,3.0,0.8,97.2,0.844,96.18
105.2,640.0,3.0,0.81,98.3,0.8260000000000002,97.0
105.1,645.0,3.0,0.8,96.0,0.8219999999999998,96.82000000000001
105.3,650.0,3.0,0.91,95.0,0.8220000000000001,96.8
105.2,655.0,3.0,0.81,97.9,0.8220000000000001,96.8
105.2,660.0,3.0,0.79,98.0,0.8200000000000001,97.16
105.3,665.0,3.0,0.8,97.1,0.7979999999999999,97.75999999999999
105.3,670.0,3.0,0.79,97.8,0.796,97.74
105.3,675.0,3.0,0.8,98.0,0.8,97.72
105.2,680.0,3.0,0.8,97.8,0.82,97.32
105.2,685.0,3.0,0.81,97.9,0.8320000000000001,97.16
105.2,690.0,3.0,0.9,95.1,0.834,97.04
105.2,695.0,3.0,0.85,97.0,0.8300000000000001,97.02
105.2,700.0,3.0,0.81,97.4,0.8440000000000001,96.48
105.0,705.0,3.0,0.78,97.7,0.8240000000000001,97.0
105.1,710.0,3.0,0.88,95.2,0.812,96.92
105.2,715.0,3.0,0.8,97.7,0.8100000000000002,96.9
105.2,720.0,3.0,0.79,96.6,0.836,96.17999999999999
105.1,725.0,3.0,0.8,97.3,0.836,96.17999999999999
105.2,730.0,3.0,0.78,97.3,0.8220000000000001,96.6
105.1,735.0,3.0,0.91,94.1,0.8200000000000001,96.4
105.2,740.0,3.0,0.81,97.3,0.8240000000000002,96.38000000000001
105.1,745.0,3.0,0.79,96.7,0.8240000000000001,96.52000000000001
105.1,750.0,3.0,0.81,97.6,0.8240000000000001,96.52000000000001
105.1,755.0,3.0,0.81,96.5,0.8019999999999999,97.32
105.1,760.0,3.0,0.8,98.0,0.8,97.38000000000001
105.1,765.0,3.0,0.8,96.6,0.804,97.3
105.1,770.0,3.0,0.8,98.1,0.804,97.3
105.1,775.0,3.0,0.8,97.6,0.8,97.62
105.1,780.0,3.0,0.81,96.3,0.796,97.42
105.1,785.0,3.0,0.79,98.1,0.7959999999999999,97.24
105.1,790.0,3.0,0.78,97.0,0.794,97.17999999999999
105.1,795.0,3.0,0.8,97.2,0.794,97.18
105.1,800.0,3.0,0.79,97.3,0.794,97.18
110.3,10.0,3.0,0.1,109.8,0.124,109.68000000000002
110.2,15.0,3.0,0.14,90.3,0.172,101.4
110.2,20.0,3.0,0.16,109.5,0.198,105.82000000000001
110.1,25.0,3.0,0.18,109.4,0.198,105.81999999999998
110.2,30.0,3.0,0.23,90.2,0.244,101.88
110.2,35.0,3.0,0.28,91.3,0.28,101.8
110.2,40.0,3.0,0.27,109.1,0.28,101.8
110.2,45.0,3.0,0.33,90.1,0.338,98.32
110.2,50.0,3.0,0.34,109.1,0.338,98.32
110.2,55.0,3.0,0.4,90.0,0.38,98.22
110.2,60.0,3.0,0.47,92.0,0.43,94.44000000000001
110.2,65.0,3.0,0.49,90.8,0.526,91.02000000000001
110.2,70.0,3.0,0.52,90.2,0.526,91.02000000000001
110.2,75.0,3.0,0.54,90.7,0.56,91.46000000000001
110.2,80.0,3.0,0.61,91.4,0.588,91.22
110.1,85.0,3.0,0.64,94.2,0.588,91.22
110.1,90.0,3.0,0.63,89.6,0.616,94.82000000000001
110.2,95.0,3.0,0.7,92.0,0.6599999999999999,95.32000000000001
110.2,100.0,3.0,0.66,108.2,0.706,96.06
110.2,105.0,3.0,0.76,93.2,0.7459999999999999,95.55999999999999
110.1,110.0,3.0,0.75,90.1,0.784,99.22
110.2,115.0,3.0,0.84,95.1,0.784,99.22
110.2,120.0,3.0,0.84,91.7,0.826,96.84
110.2,125.0,3.0,0.82,107.9,0.8480000000000001,97.12
110.2,130.0,3.0,0.87,96.3,0.8560000000000001,97.49999999999999
110.2,135.0,3.0,0.87,94.6,0.8560000000000001,97.49999999999999
110.2,140.0,3.0,0.88,97.0,0.8640000000000001,98.35999999999999
110.2,145.0,3.0,0.9,96.6,0.8640000000000001,98.36000000000001
110.2,150.0,3.0,0.89,95.4,0.874,96.22
110.2,155.0,3.0,0.88,96.0,0.8720000000000001,96.35999999999999
110.2,160.0,3.0,0.89,95.8,0.8559999999999999,96.88
110.2,165.0,3.0,0.89,94.7,0.866,96.78
110.2,170.0,3.0,0.87,97.2,0.9,96.42
110.2,175.0,3.0,0.88,97.0,0.906,96.32000000000001
110.2,180.0,3.0,0.89,97.0,0.908,96.16
110.3,185.0,3.0,0.93,94.9,0.908,96.16
110.3,190.0,3.0,0.97,96.7,0.914,95.56
110.2,195.0,3.0,0.88,96.8,0.914,95.55999999999999
110.3,200.0,3.0,0.89,95.2,0.9039999999999999,95.74
110.2,205.0,3.0,0.9,94.2,0.8879999999999999,95.38
110.3,210.0,3.0,0.88,95.8,0.8880000000000001,95.38
110.3,215.0,3.0,0.89,94.9,0.8859999999999999,95.41999999999999
110.1,220.0,3.0,0.88,97.1,0.884,95.41999999999999
110.2,225.0,3.0,0.89,96.9,0.884,95.42
110.3,230.0,3.0,0.87,97.0,0.882,95.46000000000001
110.3,235.0,3.0,0.88,95.2,0.884,95.2
110.2,240.0,3.0,0.91,95.7,0.884,95.2
110.3,245.0,3.0,0.89,94.4,0.884,95.2
110.3,250.0,3.0,0.89,94.8,0.884,95.23999999999998
110.3,255.0,3.0,0.89,94.6,0.882,95.42
110.3,260.0,3.0,0.9,96.9,0.882,95.42
110.3,265.0,3.0,0.87,97.2,0.882,95.88
110.3,270.0,3.0,0.87,96.1,0.884,95.96
110.3,275.0,3.0,0.92,94.1,0.884,96.22
110.3,280.0,3.0,0.89,96.7,0.884,96.22
110.3,285.0,3.0,0.9,95.2,0.884,96.38
110.3,290.0,3.0,0.89,95.9,0.884,96.5
110.3,295.0,3.0,0.87,98.0,0.8859999999999999,96.16
110.2,300.0,3.0,0.87,96.7,0.8859999999999999,95.96
110.3,305.0,3.0,0.9,95.0,0.8800000000000001,96.1
110.3,310.0,3.0,0.9,94.2,0.89,95.47999999999999
110.2,315.0,3.0,0.86,96.6,0.9,95.47999999999999
110.3,320.0,3.0,0.92,94.9,0.898,95.76000000000002
110.3,325.0,3.0,0.92,96.7,0.898,96.16
110.3,330.0,3.0,0.89,96.4,0.906,95.80000000000001
110.3,335.0,3.0,0.9,96.2,0.906,95.8
110.2,340.0,3.0,0.88,96.6,0.9019999999999999,96.05999999999999
110.3,345.0,3.0,0.9,94.8,0.9,96.04
110.3,350.0,3.0,0.9,96.2,0.8960000000000001,95.92
110.3,355.0,3.0,0.91,96.6,0.8960000000000001,95.92
110.3,360.0,3.0,0.89,97.2,0.8939999999999999,96.0
110.3,365.0,3.0,0.88,94.8,0.8960000000000001,96.02
110.3,370.0,3.0,0.89,95.2,0.8960000000000001,96.02000000000001
110.1,375.0,3.0,0.91,96.3,0.89,95.8
110.3,380.0,3.0,0.89,96.4,0.8880000000000001,95.62
110.3,385.0,3.0,0.88,95.5,0.89,95.66
110.3,390.0,3.0,0.9,96.2,0.892,95.36
110.2,395.0,3.0,0.88,96.3,0.89,95.32000000000001
110.3,400.0,3.0,0.89,95.0,0.89,95.32000000000001
110.3,405.0,3.0,0.9,93.7,0.8879999999999999,95.61999999999999
110.3,410.0,3.0,0.9,96.1,0.8859999999999999,95.7
110.3,415.0,3.0,0.89,94.2,0.8859999999999999,95.7
110.1,420.0,3.0,0.87,97.0,0.884,95.96
110.3,425.0,3.0,0.87,96.7,0.882,96.1
110.3,430.0,3.0,0.88,96.9,0.882,96.1
110.3,435.0,3.0,0.88,93.4,0.874,95.94
110.3,440.0,3.0,0.88,96.3,0.8860000000000001,95.75999999999999
110.3,445.0,3.0,0.89,94.4,0.8880000000000001,95.62
110.3,450.0,3.0,0.88,96.6,0.8880000000000001,95.62
110.3,455.0,3.0,0.89,96.0,0.8880000000000001,95.62
110.3,460.0,3.0,0.9,95.4,0.89,95.52000000000001
110.3,465.0,3.0,0.88,96.0,0.892,95.9
110.3,470.0,3.0,0.89,95.8,0.8879999999999999,96.26
110.2,475.0,3.0,0.9,96.3,0.8880000000000001,96.26000000000002
110.3,480.0,3.0,0.88,96.7,0.884,96.55999999999999
110.3,485.0,3.0,0.87,97.8,0.8859999999999999,96.42
110.3,490.0,3.0,0.88,96.9,0.884,96.5
110.3,495.0,3.0,0.88,95.6,0.884,96.46
110.3,500.0,3.0,0.89,95.3,0.884,96.46000000000001
110.3,505.0,3.0,0.88,96.2,0.8880000000000001,96.42
110.3,510.0,3.0,0.9,96.1,0.892,96.28
110.3,515.0,3.0,0.89,97.6,0.8879999999999999,96.55999999999999
110.3,520.0,3.0,0.91,96.6,0.89,96.4
110.2,525.0,3.0,0.9,96.2,0.89,96.4
110.3,530.0,3.0,0.87,96.7,0.89,96.24
110.3,535.0,3.0,0.89,95.4,0.892,95.7
110.3,540.0,3.0,0.89,96.5,0.892,95.69999999999999
110.3,545.0,3.0,0.9,95.3,0.884,95.58
110.3,550.0,3.0,0.88,94.9,0.8880000000000001,95.47999999999999
110.3,555.0,3.0,0.9,94.9,0.884,95.6
110.2,560.0,3.0,0.86,95.6,0.884,95.60000000000001
110.2,565.0,3.0,0.89,96.2,0.8800000000000001,95.92
110.3,570.0,3.0,0.87,96.0,0.876,96.42
110.3,575.0,3.0,0.88,96.9,0.876,96.42
110.3,580.0,3.0,0.88,97.4,0.884,96.7
110.3,585.0,3.0,0.89,96.9,0.8800000000000001,96.8
110.3,590.0,3.0,0.91,96.8,0.882,97.03999999999999
110.3,595.0,3.0,0.9,97.0,0.882,96.82
110.3,600.0,3.0,0.87,96.7,0.8799999999999999,96.52000000000001
110.3,605.0,3.0,0.88,97.2,0.8799999999999999,96.52000000000001
110.3,610.0,3.0,0.88,95.8,0.8779999999999999,96.46
110.3,615.0,3.0,0.87,95.9,0.884,96.17999999999999
110.3,620.0,3.0,0.89,96.3,0.884,96.18
110.3,625.0,3.0,0.89,96.7,0.884,96.26
110.3,630.0,3.0,0.9,95.3,0.892,96.56
110.3,635.0,3.0,0.88,97.6,0.892,96.55999999999999
110.2,640.0,3.0,0.9,96.4,0.892,96.56
110.3,645.0,3.0,0.89,96.8,0.8939999999999999,96.72
110.3,650.0,3.0,0.89,96.5,0.892,97.08000000000001
110.3,655.0,3.0,0.9,97.5,0.892,96.96
110.1,660.0,3.0,0.9,95.7,0.89,96.8
110.3,665.0,3.0,0.89,97.1,0.892,96.62
110.3,670.0,3.0,0.88,97.0,0.892,96.62
110.3,675.0,3.0,0.89,95.6,0.892,96.62
110.3,680.0,3.0,0.9,95.9,0.892,96.1
110.3,685.0,3.0,0.89,94.5,0.892,96.1
110.2,690.0,3.0,0.88,96.3,0.8880000000000001,95.66
110.3,695.0,3.0,0.9,94.9,0.8879999999999999,95.66
110.2,700.0,3.0,0.88,94.1,0.89,95.62
110.2,705.0,3.0,0.89,95.7,0.89,95.62
110.2,710.0,3.0,0.86,96.2,0.8880000000000001,95.42
110.2,715.0,3.0,0.89,95.8,0.8880000000000001,95.41999999999999
110.1,720.0,3.0,0.91,95.5,0.8879999999999999,95.38000000000001
110.2,725.0,3.0,0.89,93.9,0.898,95.44
110.2,730.0,3.0,0.89,95.5,0.9,95.6
110.2,735.0,3.0,0.91,96.5,0.8960000000000001,95.7
110.2,740.0,3.0,0.9,96.6,0.8960000000000001,95.7
110.2,745.0,3.0,0.89,96.0,0.8960000000000001,96.6
110.2,750.0,3.0,0.9,95.0,0.89,96.8
110.2,755.0,3.0,0.89,97.3,0.8859999999999999,96.78
110.2,760.0,3.0,0.89,96.6,0.882,96.72
110.2,765.0,3.0,0.88,97.5,0.882,96.72
110.2,770.0,3.0,0.88,96.5,0.882,96.72
110.2,775.0,3.0,0.87,95.7,0.8799999999999999,96.55999999999999
110.2,780.0,3.0,0.89,96.3,0.876,95.74
110.2,785.0,3.0,0.88,96.5,0.874,95.97999999999999
110.2,790.0,3.0,0.87,96.2,0.874,95.97999999999999
110.2,795.0,3.0,0.88,93.8,0.874,95.97999999999999
110.2,800.0,3.0,0.87,97.7,0.8699999999999999,96.38
115.3,10.0,3.0,0.09,114.8,0.146,105.25999999999999
115.2,15.0,3.0,0.14,93.6,0.182,102.12
115.2,20.0,3.0,0.15,114.7,0.182,102.12
115.2,25.0,3.0,0.18,114.5,0.21800000000000003,101.99999999999999
115.2,30.0,3.0,0.22,93.6,0.254,101.96
115.2,35.0,3.0,0.28,94.1,0.254,101.96
115.2,40.0,3.0,0.27,114.2,0.28600000000000003,101.86000000000001
115.2,45.0,3.0,0.32,93.4,0.318,101.88
115.2,50.0,3.0,0.34,114.0,0.354,102.12
115.2,55.0,3.0,0.38,93.7,0.354,102.11999999999999
115.2,60.0,3.0,0.46,95.3,0.35400000000000004,102.11999999999999
115.2,65.0,3.0,0.48,94.1,0.42800000000000005,98.8
115.2,70.0,3.0,0.49,93.9,0.45999999999999996,99.46000000000001
115.2,75.0,3.0,0.53,94.2,0.5519999999999999,95.19999999999999
115.2,80.0,3.0,0.58,94.9,0.606,99.06
115.2,85.0,3.0,0.64,97.6,0.666,99.08
115.2,90.0,3.0,0.61,93.3,0.666,99.08
115.2,95.0,3.0,0.67,96.1,0.666,99.08
115.2,100.0,3.0,0.65,113.0,0.6819999999999999,98.14
115.2,105.0,3.0,0.76,95.4,0.724,99.28
115.2,110.0,3.0,0.72,92.9,0.752,99.1
115.2,115.0,3.0,0.82,99.0,0.752,99.1
115.2,120.0,3.0,0.81,95.2,0.792,96.02000000000001
115.2,125.0,3.0,0.81,112.8,0.828,96.9
115.2,130.0,3.0,0.85,97.6,0.828,96.9
115.2,135.0,3.0,0.83,96.5,0.834,96.72
115.2,140.0,3.0,0.83,96.2,0.844,97.08
115.2,145.0,3.0,0.85,96.5,0.844,97.08
115.2,150.0,3.0,0.85,98.1,0.844,96.94000000000001
115.2,155.0,3.0,0.86,97.0,0.8480000000000001,97.1
115.2,160.0,3.0,0.86,98.3,0.852,97.52000000000001
115.2,165.0,3.0,0.85,96.9,0.8559999999999999,97.38
115.2,170.0,3.0,0.85,97.3,0.8560000000000001,97.38
115.2,175.0,3.0,0.85,98.3,0.86,97.08
115.2,180.0,3.0,0.87,97.4,0.86,97.08
115.3,185.0,3.0,0.88,95.5,0.858,96.72
115.3,190.0,3.0,0.9,97.2,0.858,96.72
115.2,195.0,3.0,0.85,96.6,0.86,96.3
115.3,200.0,3.0,0.84,95.8,0.8459999999999999,96.39999999999999
115.1,205.0,3.0,0.86,96.2,0.8460000000000001,96.4
115.3,210.0,3.0,0.84,96.1,0.8459999999999999,96.4
115.3,215.0,3.0,0.84,97.3,0.8480000000000001,96.44
115.3,220.0,3.0,0.85,96.0,0.8480000000000001,96.44
115.3,225.0,3.0,0.85,96.0,0.8540000000000001,96.61999999999999
115.3,230.0,3.0,0.85,97.4,0.8559999999999999,96.78
115.3,235.0,3.0,0.86,96.8,0.852,96.53999999999999
115.2,240.0,3.0,0.87,96.7,0.8700000000000001,96.11999999999999
115.2,245.0,3.0,0.86,97.4,0.8619999999999999,96.52000000000001
115.3,250.0,3.0,0.88,94.6,0.8539999999999999,96.94
115.2,255.0,3.0,0.88,96.3,0.8540000000000001,96.94
115.3,260.0,3.0,0.85,97.5,0.844,97.16
115.3,265.0,3.0,0.84,97.2,0.844,97.16
115.3,270.0,3.0,0.85,96.5,0.8480000000000001,97.11999999999999
115.3,275.0,3.0,0.86,97.2,0.85,97.2
115.3,280.0,3.0,0.85,97.3,0.85,97.19999999999999
115.3,285.0,3.0,0.86,96.2,0.8560000000000001,97.03999999999999
115.3,290.0,3.0,0.85,97.6,0.8619999999999999,96.74
115.3,295.0,3.0,0.84,96.4,0.8640000000000001,97.08
115.2,300.0,3.0,0.88,96.7,0.8619999999999999,96.97999999999999
115.2,305.0,3.0,0.86,97.4,0.8619999999999999,96.97999999999999
115.3,310.0,3.0,0.87,95.7,0.8619999999999999,96.97999999999999
115.3,315.0,3.0,0.86,98.2,0.8700000000000001,96.78
115.3,320.0,3.0,0.85,96.7,0.868,97.10000000000001
115.3,325.0,3.0,0.86,96.4,0.868,97.1
115.3,330.0,3.0,0.89,96.6,0.868,97.1
115.2,335.0,3.0,0.87,98.3,0.8699999999999999,96.85999999999999
115.3,340.0,3.0,0.87,95.7,0.876,97.16
115.3,345.0,3.0,0.87,97.0,0.8699999999999999,97.41999999999999
115.3,350.0,3.0,0.88,98.2,0.8699999999999999,97.26
115.3,355.0,3.0,0.86,97.9,0.866,97.12
115.4,360.0,3.0,0.87,97.5,0.866,97.32
115.3,365.0,3.0,0.85,95.0,0.86,96.75999999999999
115.3,370.0,3.0,0.87,98.0,0.8619999999999999,96.64
115.2,375.0,3.0,0.85,95.4,0.8559999999999999,96.17999999999999
115.3,380.0,3.0,0.87,97.3,0.8560000000000001,96.74
115.3,385.0,3.0,0.84,95.2,0.852,95.97999999999999
115.3,390.0,3.0,0.85,97.8,0.8560000000000001,96.24
115.3,395.0,3.0,0.85,94.2,0.8559999999999999,96.24
115.3,400.0,3.0,0.87,96.7,0.8539999999999999,95.94
115.4,405.0,3.0,0.87,96.9,0.858,96.06
115.3,410.0,3.0,0.86,95.8,0.858,96.06
115.3,415.0,3.0,0.86,95.8,0.86,95.8
115.3,420.0,3.0,0.83,94.8,0.8460000000000001,96.34
115.3,425.0,3.0,0.84,96.7,0.86,95.8
115.3,430.0,3.0,0.86,96.5,0.86,95.8
115.1,435.0,3.0,0.86,95.3,0.8560000000000001,95.99999999999999
115.3,440.0,3.0,0.86,95.6,0.8560000000000001,95.99999999999999
115.3,445.0,3.0,0.86,96.6,0.8560000000000001,96.0
115.2,450.0,3.0,0.85,96.4,0.8560000000000001,96.04
115.3,455.0,3.0,0.85,96.2,0.8560000000000001,96.25999999999999
115.3,460.0,3.0,0.88,98.0,0.858,96.50000000000001
115.3,465.0,3.0,0.86,96.7,0.858,96.5
115.3,470.0,3.0,0.86,96.4,0.8559999999999999,96.82
115.3,475.0,3.0,0.87,96.8,0.8559999999999999,96.9
115.3,480.0,3.0,0.84,98.3,0.8560000000000001,96.9
115.3,485.0,3.0,0.84,98.0,0.8540000000000001,97.17999999999999
115.3,490.0,3.0,0.85,96.6,0.8480000000000001,97.32
115.3,495.0,3.0,0.85,98.1,0.8480000000000001,97.29999999999998
115.3,500.0,3.0,0.84,98.1,0.8480000000000001,97.3
115.3,505.0,3.0,0.83,97.1,0.8559999999999999,96.92
115.3,510.0,3.0,0.87,96.7,0.8620000000000001,96.94
115.2,515.0,3.0,0.88,96.1,0.8619999999999999,96.84
115.3,520.0,3.0,0.89,95.3,0.866,96.8
115.2,525.0,3.0,0.88,96.7,0.866,96.79999999999998
115.3,530.0,3.0,0.85,97.6,0.8720000000000001,97.08
115.3,535.0,3.0,0.85,96.9,0.8720000000000001,97.07999999999998
115.3,540.0,3.0,0.88,96.8,0.866,96.96000000000001
115.3,545.0,3.0,0.9,97.4,0.866,96.96
115.3,550.0,3.0,0.85,96.1,0.866,96.67999999999999
115.3,555.0,3.0,0.87,97.2,0.8640000000000001,96.54
115.3,560.0,3.0,0.85,96.2,0.8560000000000001,96.4
115.2,565.0,3.0,0.84,96.2,0.8459999999999999,96.47999999999999
115.3,570.0,3.0,0.84,96.1,0.8480000000000001,96.6
115.3,575.0,3.0,0.85,97.8,0.85,96.82000000000001
115.3,580.0,3.0,0.86,96.7,0.858,96.6
115.3,585.0,3.0,0.86,97.3,0.858,96.6
115.3,590.0,3.0,0.87,97.3,0.858,96.91999999999999
115.3,595.0,3.0,0.88,95.1,0.86,96.76
115.2,600.0,3.0,0.84,97.7,0.86,96.43999999999998
115.3,605.0,3.0,0.86,97.0,0.86,96.44000000000001
115.3,610.0,3.0,0.86,95.8,0.8620000000000001,96.78
115.2,615.0,3.0,0.86,96.6,0.866,96.35999999999999
115.3,620.0,3.0,0.89,96.8,0.866,96.36
115.3,625.0,3.0,0.86,95.6,0.866,96.32
115.3,630.0,3.0,0.85,97.1,0.868,96.62
115.3,635.0,3.0,0.86,96.8,0.8619999999999999,96.79999999999998
115.3,640.0,3.0,0.86,97.3,0.8619999999999999,96.8
115.3,645.0,3.0,0.87,96.6,0.8619999999999999,97.12
115.3,650.0,3.0,0.86,97.7,0.86,97.26
115.2,655.0,3.0,0.86,97.2,0.86,97.26
115.2,660.0,3.0,0.85,97.5,0.858,97.17999999999999
115.3,665.0,3.0,0.87,95.6,0.852,97.4
115.3,670.0,3.0,0.85,96.9,0.852,97.24
