Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
20.1,530.0,1.18,19.9,1.1779999999999997,19.8
20.1,540.0,1.17,20.0,1.1799999999999997,19.740000000000002
20.1,550.0,1.17,19.8,1.1759999999999997,20.779999999999998
20.1,560.0,1.18,19.8,1.1759999999999997,20.74
20.1,570.0,1.17,20.0,1.1759999999999997,19.68
20.1,580.0,1.18,19.8,1.176,18.839999999999996
20.1,590.0,1.19,19.9,1.182,18.86
20.1,600.0,1.19,19.8,1.18,19.720000000000002
20.1,610.0,1.17,19.9,1.18,19.740000000000002
20.1,620.0,1.17,19.9,1.1759999999999997,20.72
20.1,630.0,1.18,19.9,1.174,18.88
20.1,640.0,1.17,19.9,1.168,20.759999999999998
20.1,650.0,1.15,20.0,1.172,19.9
20.1,660.0,1.18,19.9,1.17,19.919999999999998
20.1,670.0,1.18,19.8,1.158,19.82
20.1,680.0,1.17,20.0,1.1480000000000001,19.68
20.1,690.0,1.11,19.4,1.1460000000000001,19.7
20.1,700.0,1.1,19.3,1.146,19.7
20.1,710.0,1.17,20.0,1.1480000000000001,19.68
20.1,720.0,1.18,19.8,1.158,20.64
20.1,730.0,1.18,19.9,1.178,20.759999999999998
20.1,740.0,1.18,19.8,1.18,18.74
20.1,750.0,1.18,19.9,1.174,18.82
20.1,760.0,1.16,19.3,1.1759999999999997,18.78
20.1,770.0,1.18,19.9,1.1759999999999997,19.8
20.1,780.0,1.18,19.9,1.176,20.6
20.1,790.0,1.18,20.0,1.18,19.7
20.1,800.0,1.19,19.9,1.178,18.7
25.1,10.0,0.16,25.1,0.348,23.880000000000003
25.1,20.0,0.37,25.1,0.48200000000000004,22.880000000000003
25.1,30.0,0.6,24.0,0.7540000000000001,23.860000000000003
25.1,40.0,0.8,25.1,0.788,24.68
25.1,50.0,1.01,25.0,0.95,23.640000000000004
25.1,60.0,1.16,24.2,1.058,23.7
25.1,70.0,1.17,24.1,1.1279999999999997,23.540000000000003
25.1,80.0,1.15,24.2,1.156,23.4
25.1,90.0,1.15,24.4,1.16,23.4
25.1,100.0,1.17,24.2,1.16,23.32
25.1,110.0,1.16,24.3,1.1600000000000001,25.1
25.1,120.0,1.17,24.1,1.172,23.340000000000003
25.1,130.0,1.17,24.2,1.17,24.2
25.1,140.0,1.19,24.1,1.1759999999999997,24.139999999999997
25.1,150.0,1.16,24.1,1.1759999999999997,25.880000000000003
25.1,160.0,1.19,24.0,1.1759999999999997,26.74
25.1,170.0,1.17,24.1,1.176,27.04
25.1,180.0,1.17,24.1,1.174,26.18
25.1,190.0,1.18,24.2,1.166,24.08
25.1,200.0,1.17,24.2,1.166,23.18
25.1,210.0,1.15,24.2,1.17,24.14
25.1,220.0,1.17,24.0,1.166,24.140000000000004
25.1,230.0,1.18,24.1,1.1640000000000001,24.14
25.1,240.0,1.16,24.2,1.17,24.14
25.1,250.0,1.16,24.2,1.168,25.02
25.1,260.0,1.18,24.2,1.166,23.32
25.1,270.0,1.17,24.2,1.172,23.259999999999998
25.1,280.0,1.16,24.1,1.172,23.26
25.1,290.0,1.18,24.1,1.172,24.1
25.1,300.0,1.18,23.9,1.176,23.22
25.1,310.0,1.18,24.1,1.176,23.18
25.1,320.0,1.18,24.1,1.172,23.2
25.1,330.0,1.17,23.9,1.166,24.939999999999998
25.1,340.0,1.15,24.1,1.166,24.080000000000002
25.1,350.0,1.17,24.2,1.1640000000000001,24.119999999999997
25.1,360.0,1.16,24.1,1.1600000000000001,24.18
25.1,370.0,1.17,24.3,1.164,24.139999999999997
25.1,380.0,1.15,24.2,1.164,23.240000000000002
25.1,390.0,1.17,23.9,1.162,23.16
25.1,400.0,1.17,24.2,1.1640000000000001,23.26
25.1,410.0,1.16,24.1,1.168,24.139999999999997
25.1,420.0,1.17,24.2,1.166,22.220000000000002
25.1,430.0,1.19,24.3,1.168,23.16
25.1,440.0,1.17,24.1,1.174,25.020000000000003
25.1,450.0,1.18,24.1,1.1759999999999997,23.119999999999997
25.1,460.0,1.18,23.9,1.172,24.040000000000003
25.1,470.0,1.17,24.2,1.172,24.060000000000002
25.1,480.0,1.16,23.9,1.172,23.22
25.1,490.0,1.17,24.2,1.168,23.240000000000002
25.1,500.0,1.16,24.2,1.16,24.04
25.1,510.0,1.16,24.1,1.174,22.34
25.1,520.0,1.17,24.1,1.1759999999999997,24.22
25.1,530.0,1.19,24.2,1.18,23.3
25.1,540.0,1.19,24.1,1.182,23.32
25.1,550.0,1.18,24.2,1.1800000000000002,25.040000000000003
25.1,560.0,1.18,24.1,1.178,23.28
25.1,570.0,1.17,24.3,1.172,24.18
25.1,580.0,1.16,24.2,1.1640000000000001,25.04
25.1,590.0,1.18,24.2,1.1640000000000001,25.060000000000002
25.1,600.0,1.18,24.1,1.172,24.18
25.1,610.0,1.18,24.2,1.17,24.200000000000003
25.1,620.0,1.17,24.1,1.17,25.02
25.1,630.0,1.17,24.1,1.172,24.140000000000004
25.1,640.0,1.16,24.1,1.172,24.140000000000004
25.1,650.0,1.18,24.2,1.17,24.18
25.1,660.0,1.18,24.2,1.168,24.160000000000004
25.1,670.0,1.16,24.3,1.166,24.160000000000004
25.1,680.0,1.16,24.0,1.164,23.32
25.1,690.0,1.15,24.1,1.1480000000000001,23.2
25.1,700.0,1.14,24.0,1.1460000000000001,23.16
25.1,710.0,1.16,24.2,1.1640000000000001,23.339999999999996
25.1,720.0,1.16,24.2,1.166,24.2
25.1,730.0,1.18,24.2,1.168,24.2
25.1,740.0,1.19,24.0,1.17,24.139999999999997
25.1,750.0,1.17,24.2,1.172,24.199999999999996
25.1,760.0,1.17,23.9,1.172,23.98
25.1,770.0,1.17,24.2,1.17,24.080000000000002
25.1,780.0,1.18,23.9,1.172,23.18
25.1,790.0,1.18,24.0,1.17,24.119999999999997
25.1,800.0,1.16,24.0,1.162,25.0
30.1,10.0,0.13,30.1,0.3,29.880000000000003
30.1,20.0,0.31,30.1,0.31399999999999995,31.1
30.1,30.0,0.51,28.5,0.514,26.880000000000003
30.1,40.0,0.67,30.1,0.732,27.860000000000003
30.1,50.0,0.85,30.0,0.9480000000000001,28.639999999999997
30.1,60.0,1.05,29.3,1.012,29.1
30.1,70.0,1.16,28.8,1.1400000000000001,28.68
30.1,80.0,1.15,28.6,1.152,27.78
30.1,90.0,1.16,28.6,1.152,28.620000000000005
30.1,100.0,1.14,28.7,1.15,29.759999999999998
30.1,110.0,1.15,28.4,1.152,28.9
30.1,120.0,1.14,28.6,1.154,26.82
30.1,130.0,1.17,28.5,1.156,28.82
30.1,140.0,1.15,28.5,1.166,28.82
30.1,150.0,1.15,28.6,1.1640000000000001,29.679999999999996
30.1,160.0,1.18,28.5,1.1620000000000001,28.82
30.2,170.0,1.17,28.5,1.166,28.82
30.1,180.0,1.16,30.0,1.17,28.82
30.1,190.0,1.17,28.5,1.1640000000000001,28.860000000000003
30.1,200.0,1.17,28.6,1.1640000000000001,28.860000000000003
30.1,210.0,1.15,28.7,1.164,28.6
30.1,220.0,1.17,28.5,1.158,29.860000000000003
30.1,230.0,1.16,28.7,1.164,27.68
30.1,240.0,1.16,28.5,1.16,27.659999999999997
30.1,250.0,1.16,28.4,1.156,28.880000000000003
30.1,260.0,1.15,28.5,1.158,28.939999999999998
30.1,270.0,1.16,28.8,1.158,29.74
30.1,280.0,1.15,28.8,1.16,27.7
30.1,290.0,1.18,28.4,1.164,27.72
30.1,300.0,1.16,28.7,1.1599999999999997,28.580000000000002
30.1,310.0,1.15,28.6,1.162,28.5
30.1,320.0,1.16,28.4,1.158,28.560000000000002
30.1,330.0,1.16,28.4,1.1599999999999997,27.6
30.1,340.0,1.16,28.7,1.156,27.639999999999997
30.1,350.0,1.15,28.7,1.164,27.7
30.1,360.0,1.15,28.6,1.1600000000000001,27.76
30.1,370.0,1.18,28.6,1.158,27.78
30.1,380.0,1.15,28.8,1.156,28.639999999999997
30.1,390.0,1.14,28.6,1.158,28.639999999999997
30.2,400.0,1.16,28.6,1.152,29.860000000000003
30.1,410.0,1.16,28.6,1.154,27.7
30.1,420.0,1.16,28.6,1.162,27.759999999999998
30.1,430.0,1.15,28.6,1.164,29.82
30.1,440.0,1.17,28.8,1.166,27.68
30.1,450.0,1.17,28.5,1.16,29.8
30.1,460.0,1.17,28.4,1.17,27.639999999999997
30.1,470.0,1.17,28.7,1.166,28.9
30.1,480.0,1.16,28.6,1.158,28.82
30.1,490.0,1.17,28.6,1.158,27.98
30.1,500.0,1.14,28.7,1.1560000000000001,28.939999999999998
30.1,510.0,1.16,28.8,1.15,29.0
30.1,520.0,1.16,28.8,1.154,29.880000000000003
30.1,530.0,1.16,28.6,1.158,29.860000000000003
30.1,540.0,1.18,28.5,1.166,28.619999999999997
30.1,550.0,1.16,28.6,1.168,28.54
30.1,560.0,1.17,28.6,1.166,28.54
30.1,570.0,1.17,28.4,1.1599999999999997,28.54
30.1,580.0,1.15,28.6,1.16,28.54
30.1,590.0,1.15,28.5,1.158,28.559999999999995
30.1,600.0,1.16,28.6,1.158,28.6
30.1,610.0,1.16,28.7,1.162,28.6
30.2,620.0,1.17,28.6,1.168,28.580000000000002
30.1,630.0,1.17,28.6,1.166,28.559999999999995
30.1,640.0,1.18,28.4,1.168,28.6
30.1,650.0,1.15,28.5,1.17,28.580000000000002
30.1,660.0,1.17,28.9,1.166,29.820000000000004
30.1,670.0,1.18,28.5,1.164,27.76
30.1,680.0,1.16,28.5,1.1620000000000001,29.8
30.1,690.0,1.16,28.6,1.1619999999999997,27.639999999999997
30.1,700.0,1.15,28.5,1.156,29.7
30.1,710.0,1.17,28.5,1.158,28.54
30.1,720.0,1.15,28.6,1.158,27.659999999999997
30.1,730.0,1.16,28.5,1.164,27.72
30.1,740.0,1.18,28.3,1.1599999999999997,29.82
30.1,750.0,1.16,28.8,1.156,29.880000000000003
30.1,760.0,1.18,28.6,1.166,27.660000000000004
30.1,770.0,1.15,28.5,1.1640000000000001,28.579999999999995
30.1,780.0,1.17,28.5,1.158,28.54
30.1,790.0,1.16,28.5,1.154,27.619999999999997
30.1,800.0,1.13,28.6,1.16,26.7
35.1,10.0,0.12,35.1,0.176,36.1
35.2,20.0,0.28,35.1,0.266,37.1
35.2,30.0,0.45,32.9,0.42400000000000004,35.54
35.2,40.0,0.58,35.1,0.6079999999999999,35.839999999999996
35.2,50.0,0.74,35.1,0.7940000000000002,35.44
35.2,60.0,0.92,33.8,0.892,34.39999999999999
35.2,70.0,1.07,33.2,1.008,33.14
35.2,80.0,1.15,34.8,1.0779999999999998,34.92
35.2,90.0,1.16,34.4,1.1400000000000001,33.64
35.1,100.0,1.15,34.5,1.152,32.7
35.2,110.0,1.17,34.3,1.1599999999999997,34.38
35.2,120.0,1.18,34.3,1.16,35.68
35.2,130.0,1.16,34.4,1.1640000000000001,36.16
35.1,140.0,1.16,34.4,1.158,33.739999999999995
35.2,150.0,1.17,34.1,1.1640000000000001,33.86
35.1,160.0,1.17,34.3,1.174,32.04
35.2,170.0,1.16,34.6,1.174,33.8
35.2,180.0,1.19,34.5,1.166,35.08
35.2,190.0,1.16,34.6,1.166,34.42
35.1,200.0,1.14,34.7,1.1599999999999997,33.440000000000005
35.2,210.0,1.17,34.5,1.158,35.14
35.1,220.0,1.14,34.8,1.156,32.239999999999995
35.2,230.0,1.18,34.5,1.156,33.94
35.2,240.0,1.18,34.3,1.16,35.22
35.2,250.0,1.15,34.6,1.162,35.18
35.1,260.0,1.15,34.8,1.156,33.36
35.2,270.0,1.15,34.6,1.158,34.620000000000005
35.2,280.0,1.18,34.3,1.1640000000000001,34.56
35.2,290.0,1.16,34.8,1.168,35.1
35.2,300.0,1.18,34.3,1.17,35.58
35.2,310.0,1.16,34.6,1.168,33.86
35.2,320.0,1.18,34.5,1.172,34.279999999999994
35.2,330.0,1.15,34.7,1.174,34.82
35.2,340.0,1.15,34.7,1.172,34.379999999999995
35.2,350.0,1.15,34.6,1.1759999999999997,37.12
35.2,360.0,1.16,34.6,1.1599999999999997,33.980000000000004
35.2,370.0,1.17,34.9,1.162,33.92
35.2,380.0,1.16,34.7,1.166,35.00000000000001
35.2,390.0,1.16,34.9,1.164,34.980000000000004
35.2,400.0,1.16,34.7,1.158,33.980000000000004
35.2,410.0,1.15,34.7,1.158,33.9
35.2,420.0,1.14,34.5,1.1599999999999997,36.22
35.2,430.0,1.17,34.6,1.154,35.7
35.2,440.0,1.16,34.8,1.1619999999999997,35.2
35.1,450.0,1.14,34.7,1.162,33.48
35.2,460.0,1.17,34.8,1.16,35.18
35.2,470.0,1.16,34.8,1.158,34.660000000000004
35.2,480.0,1.16,34.5,1.162,33.44
35.1,490.0,1.16,34.5,1.156,32.22
35.2,500.0,1.16,34.6,1.148,34.04
35.2,510.0,1.16,34.5,1.1480000000000001,35.81999999999999
35.1,520.0,1.13,34.8,1.152,34.06
35.1,530.0,1.13,34.8,1.156,33.459999999999994
35.2,540.0,1.18,34.6,1.156,34.660000000000004
35.2,550.0,1.18,34.5,1.164,34.660000000000004
35.2,560.0,1.16,34.6,1.172,33.42
35.2,570.0,1.17,34.8,1.174,35.2
35.2,580.0,1.16,34.8,1.162,35.1
35.2,590.0,1.17,34.5,1.166,33.94
35.2,600.0,1.17,34.5,1.172,33.980000000000004
35.2,610.0,1.17,34.6,1.172,35.12
35.2,620.0,1.17,34.5,1.17,34.4
35.2,630.0,1.17,34.7,1.166,33.980000000000004
35.2,640.0,1.15,34.8,1.166,33.400000000000006
35.2,650.0,1.16,34.6,1.156,33.44
35.1,660.0,1.15,34.8,1.156,33.480000000000004
35.2,670.0,1.15,34.6,1.156,34.6
35.1,680.0,1.15,34.5,1.154,34.54
35.2,690.0,1.17,34.5,1.154,34.519999999999996
35.2,700.0,1.15,34.3,1.1619999999999997,35.58
35.2,710.0,1.15,34.7,1.16,33.92
35.2,720.0,1.18,34.3,1.152,34.42
35.1,730.0,1.11,34.8,1.152,34.08
35.2,740.0,1.15,34.6,1.152,35.8
35.1,750.0,1.13,35.0,1.1480000000000001,33.54
35.2,760.0,1.15,34.5,1.15,34.7
35.1,770.0,1.15,34.8,1.15,33.480000000000004
35.2,780.0,1.17,34.6,1.162,33.9
35.1,790.0,1.14,34.9,1.156,32.72
35.2,800.0,1.17,34.3,1.162,33.28
40.2,10.0,0.1,40.1,0.194,39.54
40.2,20.0,0.25,40.1,0.31,38.54
40.2,30.0,0.4,37.3,0.386,39.519999999999996
40.2,40.0,0.52,40.1,0.48200000000000004,38.519999999999996
40.2,50.0,0.66,40.0,0.648,37.260000000000005
40.2,60.0,0.83,38.3,0.8540000000000001,37.08
40.2,70.0,0.97,37.6,0.976,38.10000000000001
40.2,80.0,1.1,38.3,1.1320000000000001,36.1
40.2,90.0,1.17,37.1,1.152,36.96
40.2,100.0,1.17,37.1,1.154,37.519999999999996
40.2,110.0,1.17,37.5,1.172,37.31999999999999
40.2,120.0,1.16,37.6,1.168,37.32
40.2,130.0,1.19,37.3,1.17,37.42
40.2,140.0,1.15,37.1,1.174,38.67999999999999
40.2,150.0,1.18,37.6,1.184,38.5
40.2,160.0,1.18,39.8,1.178,38.54
40.2,170.0,1.18,37.1,1.182,39.14
40.2,180.0,1.17,37.3,1.1779999999999997,37.22
40.2,190.0,1.17,39.8,1.174,37.739999999999995
40.2,200.0,1.18,37.4,1.182,39.03999999999999
40.2,210.0,1.17,37.1,1.176,38.89999999999999
40.2,220.0,1.17,37.4,1.164,36.760000000000005
40.2,230.0,1.15,37.1,1.172,36.7
40.2,240.0,1.18,37.4,1.174,38.620000000000005
40.2,250.0,1.18,37.4,1.1640000000000001,36.779999999999994
40.2,260.0,1.16,37.4,1.17,38.339999999999996
40.2,270.0,1.18,39.8,1.166,38.32000000000001
40.2,280.0,1.15,37.5,1.174,38.6
40.2,290.0,1.17,37.5,1.172,38.58
40.2,300.0,1.15,40.0,1.176,38.49999999999999
40.2,310.0,1.17,37.1,1.176,39.059999999999995
40.2,320.0,1.17,37.3,1.1759999999999997,37.64
40.2,330.0,1.17,37.1,1.188,39.4
40.2,340.0,1.21,39.5,1.1919999999999997,39.42
40.2,350.0,1.18,39.5,1.18,38.12
40.2,360.0,1.18,37.4,1.18,38.18
40.2,370.0,1.16,37.1,1.1759999999999997,38.18
40.2,380.0,1.17,37.4,1.1759999999999997,37.760000000000005
40.2,390.0,1.19,39.5,1.174,37.7
