,y_true,ARIMA_pred,SVR_pred,LSTM_pred,TCN_pred
412,21686.00046,24272.29819,20655.11778,21782.1706982255,21325.96983
413,20784.99938,20989.0,20786.74325,21594.3232819736,21352.908
414,23702.00049,19690.02252,20349.05507,21123.673742622137,20714.46181
415,23093.99952,26619.0,22206.568,22713.875888556242,21641.53807
416,21985.99997,21751.60238,23021.55953,22944.048418849707,22287.65018
417,23200.00051,21176.9563,22156.53569,22797.406064599752,22368.67952
418,20768.99917,25316.88181,22761.74235,23729.452778995037,23053.7364
419,17955.99948,18433.70057,22328.38728,22748.035639613867,22395.86557
420,24002.0,15801.72448,22448.9564,21109.693289786577,21095.04081
421,20977.00017,30048.0,24329.79153,23507.825694918633,22728.0877
422,21179.99951,17952.0,21649.86469,21941.64591100812,21786.58297
423,21067.99981,23045.46505,21732.13285,21740.703066647053,21433.5444
424,22887.99991,20942.78973,21548.2939,21572.302324414253,21073.7029
425,18353.99988,24708.0,22310.0675,22451.666197627783,21660.80296
426,20361.9998,13820.0,21587.92601,20319.369881421328,20303.78463
427,18750.99957,20453.61165,20650.01257,21039.08594366908,20599.53896
428,19160.99921,18638.51882,20315.53377,20182.718024134636,19986.6116
429,20970.00077,19896.15506,20322.9206,20041.896268188953,19829.98977
430,18138.0006,22045.29236,21376.95284,20783.376226872206,20395.56647
431,20060.00072,15306.0,19830.59106,19292.265635728836,19178.87965
432,20564.99913,20708.02156,18939.71216,19839.60568907857,19218.22285
433,17840.00065,21158.6984,19468.85018,20361.22494083643,19795.17818
434,20164.99917,16211.2833,18508.86603,19141.458891272545,18862.09037
435,19252.99955,22250.91555,19460.85591,20177.964229494333,19658.87336
436,17239.99979,19489.41413,19396.73332,19935.114913493395,19426.4699
437,20570.0008,21349.85295,18400.05189,18965.091090351343,18820.80635
438,22988.99923,19529.40466,19305.71445,20296.003025263548,19702.67106
439,26116.00091,25408.0,20969.04585,21830.86174738407,20949.95184
440,20371.00061,28835.13252,23941.59198,24013.63017910719,22845.55178
441,21783.9995,18080.41445,23428.51378,22061.522693812847,21537.82492
442,21976.00029,23197.0,22434.05747,22934.89704284072,22003.61784
443,18752.99914,22168.0,23322.45366,23251.227281093597,22650.47911
444,22682.99918,17234.89353,22925.19107,21743.60969349742,21796.11626
445,22392.99934,26613.0,24956.57711,23306.699235469103,22971.54294
446,20666.00028,21864.07559,24072.10165,23062.647240638733,22691.68968
447,25302.9992,20223.35467,23558.10557,22034.892997533083,21820.46362
448,22081.00058,27081.54327,24795.94572,24064.206955224276,23143.72616
449,19260.00079,49598.0,22982.1835,22724.771607905626,22226.63489
450,23704.00006,20547.58931,22325.98506,21302.692945420742,21119.47447
451,19563.00058,25003.33626,23907.16606,23401.345468968153,22458.69866
452,21267.00001,18658.36889,21837.63578,21776.094874948263,21633.48104
453,22181.9999,23987.29758,23192.72281,22158.218071699142,21892.14145
454,21864.0006,22597.00985,23294.27247,22477.917646825314,22006.96147
455,22899.00029,22016.39003,22491.53316,22282.698084771633,21854.68948
456,24503.99998,23432.1476,22787.31836,22665.97438427806,22125.97526
457,25603.00055,25879.90372,23354.86126,23769.35233771801,22839.67793
458,25316.99985,26702.0,24144.39901,24852.079102158546,23923.92136
459,22682.00031,26011.26337,24805.73871,25298.22704410553,24424.77925
460,22081.99945,20155.65134,23006.64725,24637.982072860003,24066.11839
461,25098.0003,24092.64894,23559.81381,24366.191346615553,23955.64637
462,25511.00021,26781.37672,24566.20995,25639.852096945047,24782.14195
463,27723.00016,25924.0,25365.36431,26046.6329639256,25468.02877
464,23796.0004,29935.0,26117.07579,27120.698604643345,26262.2338
465,27021.99999,19869.0,24465.97328,25430.040643811226,24897.67624
466,28636.99935,30248.0,25313.62333,26912.148587167263,25784.07624
467,24900.0008,30252.0,26933.39961,28034.525193810463,27072.93848
468,27830.00002,21163.0,27113.95552,26650.050901442766,26255.82931
469,25822.0001,30760.0,26907.29612,28170.387506216764,27249.2053
470,26709.00053,25534.24296,26434.56453,27530.990192115307,26794.40541
471,31159.00033,26872.63021,26402.78837,27912.50378677249,27145.38014
472,25914.00044,35609.0,29142.63413,30008.43513470888,29011.13345
473,29141.9996,20669.0,27662.00112,27690.931787222624,27280.41619
474,29047.99969,32963.3662,27660.98113,29145.50664806366,28188.62783
475,30043.00068,28403.56257,28616.13672,29383.936348885298,28488.11138
476,29331.00012,30759.34155,29362.88529,30185.759570240974,29380.52845
477,31060.99945,28619.0,29804.19774,30013.70305159688,29508.49715
478,31661.99918,31957.99669,29964.4491,31106.524973601103,30131.06614
479,29970.99969,24899.45622,32538.29175,31825.479033231735,31060.99578
480,32680.00162,30254.93111,29839.92047,31208.310161739588,30693.91984
481,34686.00013,35142.2384,32786.55468,32680.328455984592,31794.96404
482,34696.99868,35810.91458,33959.44856,33925.943837702274,33136.06478
483,33773.99868,35355.19154,33529.87412,34372.53245586157,33765.37244
484,31266.00019,32851.0,34727.95891,34526.64794421196,34129.88879
485,35190.00152,28758.0,33136.47738,33526.79401379824,33055.53854
486,30654.00008,39114.0,34668.48471,35504.10083383322,34585.50025
487,33070.00007,26118.0,32578.73806,33528.971688747406,33349.3741
488,32966.99935,35486.0,33264.01773,34370.44291615486,33620.48545
489,34084.99857,32864.0,34266.62214,34031.34624308348,33306.02258
490,38913.99828,34913.66188,33958.34088,34278.16164499521,33437.92798
491,35097.99934,43743.0,35801.29419,36508.974800765514,35604.83207
492,37212.99912,31282.0,35440.54576,35004.66779321432,34761.63853
493,35897.0004,39328.0,35726.66584,36367.18722945452,35705.30258
494,39926.00018,32931.25178,36443.25654,36489.24719566107,36083.93158
495,38523.00097,42237.71447,36915.39005,38983.525969564915,38238.73543
496,33582.99859,42237.71447,37354.26182,38987.30476808548,38967.35682
497,40237.99894,29543.88755,35992.45861,36958.045894920826,36858.17765
498,39330.0003,46893.0,37273.56213,40136.235788822174,38991.83272
499,43152.99864,38857.82811,38023.12282,39727.119337916374,39242.1111
500,42341.00131,45736.19687,39616.6795,41475.14966928959,40993.10498
501,40635.00047,41529.0,39287.06207,41322.481067836285,41311.35032
502,40244.99835,39593.89481,39971.38677,40926.77586299181,40701.90981
503,39223.99931,39855.0,39452.37267,41399.87482762337,41256.5963
504,43760.99961,39362.02591,40457.50457,41305.529722869396,40991.22109
505,43167.99999,46839.53642,40144.55487,43613.464888095856,42889.77172
506,43763.00102,41459.76435,41723.09287,43391.93328386545,43138.26537
507,47297.99909,43917.96303,42195.45557,43720.87604254484,43352.5405
508,44988.0001,50022.52012,42037.49958,45359.255115389824,44891.82986
509,47393.00154,43704.96653,44926.66504,44408.532910346985,44530.50474
510,42355.99899,49798.0,44789.38592,46027.709517240524,45957.39596
511,42067.99872,37319.0,44209.1112,44458.16039645672,44751.76827
512,45173.99851,41780.0,43953.82778,44957.77705216408,44449.09716
513,44470.99876,48280.0,45373.14425,46600.51881951094,45647.17826
514,48796.99963,44615.90087,45241.50478,46043.98883098364,45330.65523
515,45087.00168,53123.0,45054.80732,47451.47560238838,46374.64288
516,46286.00086,41377.0,46198.32141,45356.73958867788,45120.39392
517,45379.00108,46612.58608,44767.60955,45876.109555602074,45369.63304
518,51730.00095,44472.0,45841.32613,45729.56268119812,45522.08865
519,44077.00118,58081.0,44671.89217,48899.1961119771,47750.51114
520,41149.00153,36424.0,43679.89009,46114.65860623121,46480.93398
521,44269.999,37845.55383,41995.29556,45124.10294389725,44568.41391
522,49224.00019,47391.0,42694.8578,46729.0273476243,45137.83735
523,46695.99867,54178.0,42929.66975,48561.634461045265,46743.09594
524,46655.00109,44168.0,43511.32077,46804.16631412506,46251.26823
525,45988.99978,46614.0,44176.36044,46380.4487913847,45731.30335
526,41253.99998,46555.78299,42355.9526,45986.502619087696,45266.66904
527,42633.99958,37547.00909,41230.08142,44233.87823820114,43924.64105
528,43754.99907,42765.13184,41556.84636,44971.4637208581,43933.30768
529,46692.99839,43304.07656,42080.93016,45449.057582855225,44112.33239
530,48912.00143,48906.2468,42053.92677,46354.70228368044,44909.51566
531,48314.00014,51340.50384,45923.30986,47099.82332956791,46083.80025
532,47903.99866,47716.0,43927.76637,46463.57501423359,46021.16548
533,44068.00037,47623.58222,44031.74503,46299.492898881435,46080.01411
534,43870.00087,40232.0,43215.53279,45256.04874646664,45318.76432
535,44084.99945,43672.19242,45238.65096,46124.423256635666,45531.7211
536,44764.0007,43589.19276,45835.71746,46750.70494496822,45720.69774
537,46286.99973,45365.99064,45908.59605,47026.25610822439,45751.2513
538,46785.00057,47810.0,46979.27669,47171.58377844095,46019.92791
539,47093.00019,47283.0,47638.29976,46533.939988434315,45654.90479
540,46082.99969,47401.0,47081.58747,46129.57549601793,45552.52469
541,45684.00043,44641.96669,47022.49358,45605.07899582386,45356.83874
542,50211.00106,45216.81235,46728.0152,45810.67281037569,45494.19017
543,43472.00048,54770.7742,47798.73613,48395.514218211174,47387.09648
544,44874.00083,36733.0,46036.84751,45944.722841858864,45966.11767
545,45875.00052,46276.0,47948.76024,46850.75680667162,46024.58439
546,50128.99856,46876.0,48319.80889,47259.296706199646,46179.94479
547,46095.99964,54383.0,47647.29762,48883.74673843384,47466.61283
548,43336.00046,42063.0,47383.49783,46810.960072398186,46657.12368
549,46892.99929,40576.0,46356.31302,45432.42205584049,44925.16334
550,44583.0003,50450.0,45525.20494,47067.642949163914,45752.40807
551,44159.99887,42730.09153,44429.74979,46134.51474189758,45482.83541
552,39622.99857,42255.51244,44562.11422,45885.06262731552,45125.40294
553,42746.00111,34611.15654,42926.08971,43577.28904336691,42710.83515
554,42759.99992,44479.22172,41187.53156,44473.31231355667,42621.50273
555,45390.99849,42774.0,43841.42419,44066.07240885496,42844.19479
556,44667.00053,48022.0,43516.19317,44442.80283045769,43365.27605
557,38935.00017,48213.51432,42629.16312,43649.12293827534,43110.36689
558,40042.00085,32854.04377,39574.59262,40947.96137189865,40654.34616
559,38727.99987,40741.16897,40744.09918,41694.742298185825,40660.48257
560,42856.00124,37414.0,41869.10278,41181.97880214453,40220.21031
561,43565.00152,46984.0,41196.18602,42804.14833498001,41413.07675
562,41544.00166,44274.0,42454.10928,42972.20755314827,42105.56637
563,42053.99991,40082.41958,41458.51522,41745.95989096165,41118.60589
564,40551.99911,42564.0,42026.81307,41853.45183604956,41224.9888
565,41749.99942,39571.71893,41427.43313,41150.220736444,40656.91677
566,42043.00136,42474.85791,41695.89943,41989.804400742054,41376.32068
567,40033.99891,41441.96887,42801.18516,42448.50059783459,41859.26509
568,44576.99975,38326.50762,40723.32334,41825.90957278013,41207.23689
569,43763.00102,49120.0,45074.27209,43937.93845552206,42952.71498
570,41950.99919,51542.9681,45427.16815,43413.6439319253,42967.21322
571,43563.99898,40139.0,43788.40449,42561.66257685423,42369.4947
572,40735.00092,45177.0,44586.82958,43335.41288733482,42772.52982
573,42454.00171,37906.0,42919.40385,42440.18283432722,42008.69839
574,44464.99822,44173.0,45359.31166,43469.64653390646,42773.91795
575,42458.00084,46476.0,46237.60835,44429.086783349514,43677.16831
576,36901.99923,40451.0,44872.39273,43486.63460189104,43055.28971
577,34377.00165,31663.64737,41283.22774,40730.70065462589,40436.82103
578,33775.00122,31264.46256,37596.40286,39140.7959651351,38024.61086
579,37222.9988,33173.0,36694.04841,38098.405763328075,36577.11436
580,40739.99892,40671.0,36980.33068,38497.55191493034,36760.40629
581,36094.99989,44257.0,36512.64621,39174.19187742472,37699.58645
582,33779.99922,31450.0,35783.63093,36159.529581308365,35683.74616
583,31267.99975,31465.0,32637.19785,34364.13757401705,33783.69723
584,37015.99849,28756.0,31642.559,32971.321648180485,32402.40866
585,38216.99908,42764.0,33390.19585,35602.78292697668,34431.86216
586,35300.00165,39418.0,34221.16447,36638.9265434742,35961.94138
587,32176.00024,32383.0,33932.55357,35722.2906434536,35300.26238
588,32790.00175,29052.0,33444.22256,34337.531747698784,33771.89445
589,30960.00013,33404.0,32613.20004,34320.4959397912,33363.03139
590,32474.00018,33404.0,31162.08931,33070.29018086195,32570.79471
591,32069.00038,34218.31179,31139.12562,33243.51632761955,32599.60392
592,31883.00013,32035.26926,30766.05961,32759.97333675623,31976.3684
593,30963.0004,32186.86198,32149.92713,32449.33883854747,31657.26007
594,25715.99911,30017.50178,30043.80376,31559.718226492405,30940.19357
595,31358.99939,20469.0,27773.83032,28460.567283570766,28353.88692
596,27629.00025,37002.0,27661.22591,30381.90088003874,29361.40678
597,28244.00063,23899.0,27166.55322,28701.76773607731,28383.13496
598,28628.00037,28150.71278,27193.87293,28790.99181601405,28209.01278
599,29041.00028,29012.0,28012.62599,28729.732314050198,28071.19129
600,25004.00039,29398.66082,27429.59335,28684.770487338305,27853.66617
601,21267.00001,20967.0,26023.64377,26617.317839622498,26460.82821
602,21679.99992,28688.17393,25505.92236,24204.117980331182,24229.52847
603,18157.99995,22943.03606,24318.58591,23586.972978800535,23383.72577
604,23600.99934,15114.2137,24355.71203,20909.54366260767,21378.67471
605,21064.99954,25434.66839,25250.98529,22447.2924862206,22137.9286
606,19749.99969,18529.0,23472.75831,20713.08653485775,21013.58915
607,18256.9997,18163.7848,22519.3163,19284.71354714036,19304.51827
608,20570.99967,16764.0,21430.98828,18277.95752555132,18310.36192
609,20264.00075,22885.0,22289.39405,19236.016989529133,18813.01189
610,18758.00081,22321.11854,22584.42325,19493.61610558629,19321.79829
611,17349.99992,17252.0,20957.34373,19143.359307438135,18951.21163
612,19267.0002,17588.62087,19109.48865,18589.640465915203,18255.69603
613,16840.99961,19812.96477,18898.82111,19381.476862609386,18865.00618
614,17144.00032,16376.93971,18368.57714,18069.93631953001,17957.79524
615,17550.99968,17447.0,17350.75359,17844.79667881131,17728.6785
616,15639.99994,17958.0,15467.73635,17722.06651753187,17277.44074
617,16235.99983,14496.6933,14541.76636,16747.02449402213,16501.73126
618,11295.00043,16069.64238,14582.55993,16706.191252574325,16369.39711
619,15224.99955,6354.0,13920.51929,13833.414761841297,14010.61893
620,11489.99965,19155.0,13651.79655,14896.70862339437,14447.98181
621,11900.00021,10038.10863,13076.44937,12848.67418935895,12997.30142
622,11696.00018,10434.12092,13492.13033,12387.510205477476,12274.94681
623,13104.99993,11288.48484,11327.42544,11831.529226064682,11656.64136
624,10891.00041,13599.37132,13428.56003,12290.688133180141,11612.78123
625,11080.00001,10161.57231,11358.91442,11289.547979071736,10921.65954
626,9986.000201,10751.90809,11620.36814,11179.373417541385,10548.70516
627,9778.000111,13002.43871,10967.57717,10573.156268000603,9994.664997
628,9587.000023,9632.715264,10459.67896,10320.62951876223,9955.913032
629,8974.000132,9385.402912,9839.217628,10051.313005834818,9716.276062
630,9876.000074,8361.0,9328.551785,9590.561237826943,9419.70648
631,7262.000131,9774.188388,7883.495816,9779.82432641089,9245.358445
632,9472.999841,5564.897099,7211.592201,8444.174663178623,8303.204638
633,8570.9999,9549.7629,7116.793486,9161.098858006299,8582.820121
634,9066.999797,7669.0,6882.619225,8801.548841193318,8366.247043
635,7566.000157,9064.076948,6894.949208,9060.70455416292,8430.986968
636,8372.000162,6859.843172,6691.383654,8413.32044275105,8026.930031
637,9477.99968,8394.368741,6677.815179,8664.570608086884,8062.405385
638,7966.000118,9962.975612,7811.14389,9319.404442675412,8689.907195
639,9070.999852,7709.38181,7458.499746,8741.374045364559,8331.417096
640,9873.999587,8849.776091,8110.012206,9252.639242284,8611.033498
641,8764.000015,10504.69064,9087.784785,9854.239849463105,9097.80995
642,7260.999887,9158.913778,8918.132872,9525.959941253066,8905.601676
643,8166.999884,6408.112865,8628.027062,8712.372042141855,8437.225291
644,5842.999775,8120.425153,7641.482388,8833.76319038868,8366.709753
645,5641.000226,8120.425153,7837.824789,7487.7562590539455,7523.564874
646,7656.999795,5340.632568,7244.892495,6802.095287263393,6917.882962
647,7568.000184,8164.372164,7823.340067,7433.800047233701,7233.088558
648,6552.000061,7026.365886,7360.066142,7426.3411433026195,7043.365514
649,8057.000215,6253.26698,6886.665894,6964.555622346699,6482.190981
650,7866.999912,9562.0,8037.23137,7740.450098022819,6875.741463
651,7760.000056,7677.0,8233.833667,7924.786334745586,7035.097785
652,6452.999855,9003.043267,8229.812035,8118.844531364739,7381.314592
653,7564.000129,6714.623007,7522.400263,7608.758143313229,7137.897906
654,8761.000203,8058.911193,7752.262939,8066.433440513909,7551.769069
655,6146.999801,8145.468217,8496.402795,8777.895545497537,8219.59918
656,7351.999984,5782.808163,8247.892055,7628.629427224398,7480.531005
657,7356.999823,7818.478642,8005.424576,7899.277608580887,7485.392215
658,8664.000024,6006.256073,7216.733248,7839.870323821902,7350.429616
659,7251.00021,9063.424636,7825.79958,8560.06011299789,7949.853008
660,7156.999842,7693.444235,7659.583241,8053.803476653993,7675.960807
661,9770.999785,7535.380282,7230.233799,7908.183858446777,7330.047882
662,9372.999851,10390.91262,9082.912589,9292.885833524168,8429.676875
663,9672.999822,9934.455274,9561.933749,9557.198376253247,8839.441487
664,8863.000221,10309.6371,9746.285536,10004.459025636315,9254.49605
665,9676.999877,8336.864174,9696.978174,9804.404878303409,9094.439695
666,9577.000345,8345.74986,9969.31553,10284.898022547364,9485.664692
667,8974.000132,9831.501208,9277.982017,10402.345577731729,9952.470249
668,9472.999841,9467.818517,9033.605218,10071.057136297226,9720.144832
669,9270.000049,10111.41867,9537.409332,10214.588132873178,9803.881575
670,9876.000074,8993.565246,9315.032432,10068.667385920882,9645.98637
671,9285.999809,9942.69925,9492.451598,10334.267529457808,9854.985327
672,10073.99957,9942.69925,8968.485536,10023.046381041408,9608.32967
673,11487.0003,10189.3242,8032.024021,10349.59755319357,9671.516212
674,10585.00036,12900.0,9339.034282,11276.47366669774,10435.75618
675,10484.00013,10639.67555,9379.193477,11172.683401793242,10433.11212
676,11997.00039,10383.0,9409.848348,11249.35371813178,10529.3402
677,11190.99992,13157.65812,10077.87911,12128.007919028401,11217.88668
678,14503.00023,11239.9004,10134.12989,12022.387011691928,11328.67544
679,12794.99983,17815.0,12244.38841,13902.56879453361,12919.29531
680,12092.99987,13175.25855,12625.22954,13621.35586002469,12834.58724
681,10880.99982,12112.48733,12642.78228,13415.84926263988,12662.17175
682,13104.99993,10326.85114,12594.03212,12712.574095413089,12207.6124
683,11989.00028,13563.64833,13040.55504,13601.131576105952,12982.48093
684,13403.99966,13563.64833,12966.16962,13070.97789503634,12821.42938
685,14719.00043,13856.49979,13416.45768,13675.231281206012,13111.9057
686,15517.99965,17600.31976,14856.19161,14548.237481981516,13690.75135
687,13308.00019,16342.48269,14993.86191,15320.767670199275,14317.47555
688,14019.00004,12223.629,14459.47965,14556.547900885344,13780.60064
689,15936.00032,78335.40634,14541.26877,14924.196720212698,14106.15019
690,14217.00045,17854.69834,15650.89172,16035.442580193281,15127.3053
691,14919.00041,17854.69834,14429.74018,15570.457566320896,15174.91578
692,16429.00041,15097.79031,14589.11512,15889.616395011544,15382.04829
693,17743.00047,15097.79031,15466.45228,16703.03123690188,15981.6608
694,14427.00011,18825.87896,16238.15696,17597.40288937092,16726.43941
695,13823.00011,11111.0,15767.27255,16253.75449384749,15872.18398
696,16532.00021,13219.0,15214.43544,15639.136954009533,15114.4293
697,14519.00045,17523.10295,16543.76947,16766.877875462174,16044.89692
698,16937.99979,14059.69535,15993.89938,15879.693835631013,15655.84042
699,17030.99992,17769.31636,16944.92173,16954.762014731765,16451.47857
700,19563.00058,17124.0,16641.64455,17163.446989297867,16465.68027
701,17641.00046,21099.69076,19221.85539,18706.889716804028,17581.20069
702,19756.9991,17433.16012,18853.14117,18360.760585844517,17654.28868
703,21263.00087,20748.57154,19611.94403,19673.76821348071,18642.10297
704,19459.99986,22769.0,20881.97338,21010.948767513037,20069.86819
705,16833.00042,20185.88113,20558.34877,20779.55336073041,20236.2253
706,18046.00026,14648.00867,20322.3879,19681.546148627996,19492.43362
707,18852.00072,19259.0,20543.59502,19890.031900823116,19535.82371
708,20658.00017,19179.56263,19964.8978,19980.877301990986,19692.48043
709,21979.00056,22464.0,21249.81306,20752.273667037487,20500.63102
710,23082.00027,22464.0,21190.54392,21463.34145861864,20854.78413
711,18146.99957,24412.94775,21630.18618,22383.199803441763,21413.44406
712,19960.99913,13212.0,21091.62346,20340.458074331284,19866.79174
713,21271.99985,21775.0,20702.19893,21098.052093178034,20439.32745
714,20473.99949,22583.0,21426.98777,21808.13754403591,21311.02356
715,24902.00037,19676.0,21405.1303,21609.29158398509,21435.43747
716,24086.00023,27285.20064,23721.59524,23957.4035667181,23104.8732
717,22881.00051,24791.77733,23468.59607,24084.955460220575,23249.89424
718,19675.99914,22451.49413,22587.16858,23720.068211823702,22982.97115
719,17443.99983,16471.0,22107.64625,22197.414384633303,21851.68553
720,21273.99942,15212.0,21527.16784,20672.40293970704,20453.87895
721,21278.00039,24293.08869,23018.28353,21994.47748041153,21628.22414
722,23809.00034,21792.76548,23089.3495,21878.287688583136,21748.00727
723,22279.00008,26340.0,24217.12925,23028.144129365683,22463.54977
724,24999.00055,20749.0,22586.18985,22296.69322681427,21740.81507
725,21174.99967,26207.94868,23527.51421,23757.881903141737,22516.78712
726,23791.00056,17351.0,23391.4305,22416.496563583612,22035.55034
727,23681.9993,26407.0,23077.0982,23817.25200584531,22969.35609
728,23192.99926,26863.84041,24359.02296,24387.971768409014,23743.57094
729,22279.00008,23135.43723,23850.43166,24508.47835096717,23985.5132
730,22081.00058,23074.07051,23911.01243,24105.08334621787,23757.02809
731,25904.00076,21725.80981,23607.83643,23680.47896260023,23311.64583
732,27013.99988,21725.80981,24737.78402,25205.813570082188,24281.8753
733,27211.00051,28543.61135,25797.61192,26068.5878200531,25293.56873
734,27830.00002,25988.33571,25597.44982,26612.71644550562,25703.81625
735,23478.99996,27719.75739,26018.25124,27529.743445664644,26535.62565
736,21879.00012,20524.47897,25386.39882,25931.01972347498,25354.33431
737,24596.99919,20279.0,25240.91868,25152.15389662981,24873.77139
738,26222.00006,27315.0,25731.52147,26037.8653434515,25388.03135
739,30344.99976,27847.0,26089.93722,26680.31066802144,26054.78547
740,31442.00076,34468.0,27174.94468,28659.297566115856,27716.09073
741,26299.99975,33252.21543,28543.87897,29586.324243992567,28542.4541
742,26315.99997,21158.0,28140.81272,27578.056247740984,26986.73304
743,24497.99944,26332.0,26711.67394,27652.255104988813,26808.98812
744,26212.99925,22680.0,27499.46412,27045.324610829353,26497.46676
745,29245.99919,27928.0,28036.6017,27863.629122525454,27306.98162
746,28445.99926,32279.0,28696.12999,29320.12459719181,28555.25575
747,26322.99938,28681.40562,27001.60961,28977.97807750106,28276.07268
748,30140.99972,24200.0,27240.06584,27610.881117105484,27025.2867
749,25514.00048,33959.0,28551.35235,29075.09577009082,27907.77203
750,30336.99965,20887.0,27046.38251,27046.688870936632,26678.5498
751,27115.99989,27977.65213,28053.08128,29377.761373460293,28438.92457
752,27927.0002,26099.45932,29262.485,28464.204698473215,27944.94123
753,27520.00083,27941.59466,27377.75878,29055.12946537137,28267.3987
754,29041.00028,27332.23342,28395.66623,28777.084809213877,28123.45549
755,29727.99981,30618.24481,28425.52349,29357.96399462223,28485.43795
756,31454.0,34053.06242,30380.17326,29610.824005246162,28908.77355
757,31335.0009,34596.45138,29546.4808,30600.033768981695,29729.64867
758,30255.99969,31419.00569,31740.87219,31047.136509388685,30224.69882
759,31646.99966,31152.04561,30862.6577,30965.468190342188,30367.50362
760,32067.99968,32047.47279,31338.25294,31892.059700459242,31020.57842
761,33154.99917,29499.66259,33015.91594,32611.054155409336,31988.58799
762,32375.9993,34078.10627,32696.25557,33342.67949229479,32659.42204
763,29235.99951,31597.0,33470.73869,33389.36913698912,32880.25591
764,33970.99931,26096.0,31734.49221,31915.80663985014,31482.13902
765,33669.99909,38706.0,33186.76142,33962.251885294914,32908.81173
766,38005.99963,33369.0,33495.22621,33879.73893684149,33266.5233
767,40226.00153,42342.0,35659.62542,36045.467888355255,35225.11974
768,36302.99907,42446.0,35676.36517,37620.56218481064,36990.13814
769,32668.99941,32380.0,35778.92135,36610.03287315369,36448.22391
770,36609.00096,29035.0,34534.71612,35526.399050176144,35413.11956
771,32674.99995,40549.0,35181.43538,37678.1181704402,36805.39198
772,38922.00023,28741.0,33398.43855,36159.65811187029,35934.03556
773,37309.00043,45169.0,36389.61489,38854.888910889626,37894.67013
774,39828.00114,37679.27695,35894.48949,37974.28563582897,37404.02124
775,36907.99977,42347.0,36495.50562,38823.53112608194,38056.00537
776,35901.9984,35632.77554,36055.72112,37304.19705969095,37082.85642
777,35184.99984,34896.0,35846.88175,36975.20656108856,36527.40608
778,36600.00014,40974.63499,35579.71474,36820.422713816166,36325.40011
779,37397.99866,38730.17816,35840.16843,37768.181371331215,36976.05854
780,38102.00095,38234.37609,38290.60777,38331.718111634254,37561.15169
781,39313.00121,40686.34945,38562.8653,38440.2566627264,37785.23921
782,40330.99999,40448.31111,39515.10277,38655.79507046938,37866.63578
783,42143.00181,41622.89963,39633.82705,39223.68716067076,38721.34198
784,42345.00044,43812.24231,41644.44165,40243.085081100464,39791.66739
785,40814.99834,41337.86835,41759.8754,41127.92619240284,41035.38419
786,39333.00057,39584.35054,41678.62259,41203.79961925745,41203.20103
787,32260.99933,38164.67237,41281.90575,41308.4198243618,41177.78136
788,35686.99982,25189.0,36301.05204,38373.12331408262,38225.78689
789,40126.00108,39113.0,36263.69971,39497.64821726084,38103.19077
790,45671.00048,44565.0,38376.05264,40758.452239096165,39186.9825
791,46985.00147,51216.0,38652.74326,42486.692536234856,41302.55516
792,45589.00166,48299.0,38139.0453,42675.5737054348,42282.96058
793,37105.00039,44193.0,37659.41838,42320.83669912815,42394.59121
794,43465.00107,28621.0,35532.60683,39450.59868699312,40017.23118
795,40336.00166,49825.0,37064.23654,43343.78573536873,42715.41084
796,50013.00157,37207.0,36814.02088,43105.22934013605,43045.58749
797,46179.00101,59690.0,36040.39861,47921.915820539,46708.23845
798,45894.99988,46751.13228,35405.50606,46257.97752737999,46429.11046
799,44877.0011,46025.49977,36016.95364,45952.522810816765,45939.18134
800,40337.00053,44255.73714,37597.06091,45296.958188176155,45294.99351
801,44570.99921,35797.0,38634.67137,43436.276327729225,43342.08179
802,43161.99945,45669.63407,40026.13666,45606.69480860233,44559.73626
803,45379.00108,41073.35015,39869.85787,45255.953266620636,44504.15965
804,45664.00108,45026.72802,40239.61663,46074.95000720024,44983.81367
805,50312.00038,39981.27609,41986.93699,45766.65660136938,45277.68962
806,49000.99966,52915.89403,41931.17134,47183.6546343565,46078.08983
807,45470.00072,47690.0,40622.19638,46723.977932691574,46727.31238
808,41743.00002,41939.0,42091.24158,45569.26670897007,45908.16141
809,41542.99912,40134.13516,43064.53131,45007.91131591797,44814.26717
810,45480.0004,41200.25207,42612.65076,45579.321471214294,44417.55576
811,39122.99999,49409.64868,43384.14863,47431.399128615856,45683.69563
812,42744.99857,32766.0,40380.37772,43911.65946406126,43056.40609
813,44567.00008,46367.0,42147.18557,44222.24071389437,42418.63377
814,41643.99843,46389.0,41683.32413,44030.47678780556,42663.19805
815,41552.99879,38721.0,40125.22406,41884.00538676977,41389.24719
816,45778.99921,41462.0,39759.98283,41519.529436171055,41040.34914
817,40127.99882,50005.0,39282.46094,43573.708549141884,42533.09941
818,42355.00012,34477.0,39150.73113,41647.376949965954,41483.77223
819,41844.9982,44555.39407,42140.11186,43035.459278821945,42285.76622
820,45266.00068,45571.19496,40653.17355,43013.524620354176,42200.51006
821,43362.00035,48861.62083,43368.88032,44469.90074521303,43569.38258
822,44175.99909,42816.98181,43772.2234,43569.32014852762,43292.18255
823,43248.99995,44990.0,43979.6179,44096.431327581406,43614.97053
824,39521.00038,42322.0,43605.72628,43677.65305072069,43259.63861
825,47698.00089,36755.29896,42797.37462,42226.45854365826,41881.48252
826,44674.9988,55875.0,43130.89574,46123.79529303312,44701.88372
