Transaction Arrival Rate,Block Size,Latency,Throughput,Latency_Pred,Throughput_Pred
10.0,190.0,1.11,10.0,1.075089454650879,10.135797500610352
10.0,195.0,1.1,9.9,1.0734553337097168,10.165958404541016
10.0,200.0,1.14,10.0,1.0718213319778442,10.196118354797363
10.0,205.0,1.12,9.9,1.0702968835830688,10.226278305053711
10.0,210.0,1.11,9.9,1.0689009428024292,10.256439208984375
10.0,215.0,1.12,9.9,1.0675050020217896,10.286600112915039
10.0,220.0,1.11,9.9,1.066216230392456,10.330850601196289
10.0,225.0,1.12,9.9,1.0649847984313965,10.379171371459961
10.0,230.0,1.12,9.8,1.0638606548309326,10.43469524383545
10.0,235.0,1.13,10.0,1.0627422332763672,10.502589225769043
10.0,240.0,1.13,9.8,1.0617408752441406,10.570554733276367
10.0,245.0,1.11,9.8,1.0609076023101807,10.638519287109375
10.0,250.0,1.1,10.0,1.0600744485855103,10.706482887268066
10.0,255.0,1.13,9.9,1.0592411756515503,10.784163475036621
10.0,260.0,1.1,9.8,1.0584080219268799,10.883838653564453
10.0,265.0,1.12,9.9,1.05757474899292,11.004180908203125
10.0,270.0,1.12,9.8,1.0567415952682495,11.130975723266602
10.0,275.0,1.14,9.8,1.055908441543579,11.258438110351562
10.0,280.0,1.14,9.9,1.0550751686096191,11.389162063598633
10.0,285.0,1.1,10.0,1.0542418956756592,11.5291748046875
10.0,290.0,1.14,9.8,1.0534087419509888,11.673819541931152
10.0,295.0,1.1,10.0,1.0525755882263184,11.818463325500488
10.0,300.0,1.11,9.9,1.0517423152923584,11.972289085388184
10.0,305.0,1.14,9.9,1.0509090423583984,12.133634567260742
10.0,310.0,1.12,9.9,1.0502116680145264,12.30495548248291
10.0,315.0,1.13,9.8,1.0495835542678833,12.484967231750488
10.0,320.0,1.12,9.9,1.0489554405212402,12.66777229309082
10.0,325.0,1.11,9.9,1.0483272075653076,12.856505393981934
10.0,330.0,1.16,9.8,1.0476990938186646,13.058650970458984
10.0,335.0,1.11,9.9,1.0470709800720215,13.275582313537598
10.0,340.0,1.13,10.0,1.0464427471160889,13.502927780151367
10.0,345.0,1.12,9.9,1.0458146333694458,13.730270385742188
10.0,350.0,1.1,9.9,1.0451865196228027,13.95761489868164
10.0,355.0,1.11,9.9,1.0445582866668701,14.184957504272461
10.0,360.0,1.11,9.8,1.043930172920227,14.42015266418457
10.0,365.0,1.1,9.9,1.043302059173584,14.659547805786133
10.0,370.0,1.11,10.0,1.0426738262176514,14.90257453918457
10.0,375.0,1.13,9.9,1.0420457124710083,15.164576530456543
10.0,380.0,1.15,9.8,1.0414175987243652,15.426580429077148
10.0,385.0,1.16,9.9,1.0407893657684326,15.688584327697754
10.0,390.0,1.09,9.9,1.0401612520217896,15.95058822631836
10.0,395.0,1.07,9.9,1.0395331382751465,16.21259117126465
10.0,400.0,1.14,9.9,1.0389049053192139,16.47459602355957
15.0,10.0,0.26,15.0,0.3745633065700531,14.62661361694336
15.1,15.0,0.44,14.7,0.5175129175186157,14.605489730834961
15.1,20.0,0.59,15.0,0.6498818397521973,14.528218269348145
15.0,25.0,0.77,15.0,0.8094052076339722,14.394796371459961
15.1,30.0,0.94,14.7,0.9062447547912598,14.373673439025879
15.1,35.0,1.13,14.8,0.9806965589523315,14.296401977539062
15.1,40.0,1.13,14.7,1.0070375204086304,14.220926284790039
15.1,45.0,1.1,15.0,1.0278794765472412,14.146799087524414
15.1,50.0,1.13,15.0,1.0449572801589966,14.072671890258789
15.1,55.0,1.11,14.8,1.0613360404968262,13.998542785644531
15.1,60.0,1.12,14.9,1.0769470930099487,13.924413681030273
15.1,65.0,1.11,14.9,1.089530348777771,13.850287437438965
15.1,70.0,1.13,14.7,1.0982089042663574,13.776611328125
15.1,75.0,1.15,15.1,1.1058226823806763,13.709932327270508
15.1,80.0,1.11,14.9,1.1112425327301025,13.643251419067383
15.1,85.0,1.13,15.1,1.1154917478561401,13.576570510864258
15.1,90.0,1.12,14.6,1.116562843322754,13.509891510009766
15.1,95.0,1.13,15.0,1.116931438446045,13.44321060180664
15.1,100.0,1.13,14.6,1.1160682439804077,13.376531600952148
15.1,105.0,1.1,14.9,1.115121603012085,13.309849739074707
15.1,110.0,1.13,14.6,1.113394021987915,13.243169784545898
15.1,115.0,1.13,14.9,1.1109896898269653,13.176488876342773
15.1,120.0,1.12,14.6,1.1085853576660156,13.109807968139648
15.1,125.0,1.12,14.7,1.1061811447143555,13.046049118041992
15.1,130.0,1.11,14.8,1.1037766933441162,12.994234085083008
15.1,135.0,1.12,14.9,1.101372480392456,12.947686195373535
15.1,140.0,1.13,15.0,1.099031925201416,12.901139259338379
15.1,145.0,1.12,15.0,1.096817970275879,12.854593276977539
15.0,150.0,1.1,14.7,1.0950695276260376,12.75286865234375
15.1,155.0,1.12,14.6,1.0942740440368652,12.766939163208008
15.1,160.0,1.14,14.9,1.0932692289352417,12.757682800292969
15.1,165.0,1.12,14.6,1.0922644138336182,12.755596160888672
15.1,170.0,1.12,14.6,1.0913732051849365,12.771953582763672
15.1,175.0,1.13,14.8,1.0905673503875732,12.788311004638672
15.1,180.0,1.13,15.0,1.089843988418579,12.804668426513672
15.1,185.0,1.12,14.9,1.0891523361206055,12.821025848388672
15.1,190.0,1.12,14.9,1.0884606838226318,12.837383270263672
15.1,195.0,1.1,14.6,1.0877690315246582,12.853740692138672
15.1,200.0,1.12,14.6,1.0870773792266846,12.870098114013672
15.1,205.0,1.11,14.7,1.0865427255630493,12.886455535888672
15.1,210.0,1.13,15.0,1.0860891342163086,12.902812957763672
15.1,215.0,1.1,15.0,1.0854289531707764,12.919170379638672
15.1,220.0,1.11,15.0,1.084226131439209,12.941557884216309
15.1,225.0,1.11,14.6,1.0830926895141602,12.969141006469727
15.1,230.0,1.12,14.6,1.0819754600524902,12.996723175048828
15.0,235.0,1.1,14.7,1.0807446241378784,12.978736877441406
15.1,240.0,1.13,14.6,1.0802748203277588,13.083592414855957
15.1,245.0,1.13,14.8,1.0794415473937988,13.149474143981934
15.0,250.0,1.12,14.7,1.078244924545288,13.171645164489746
15.1,255.0,1.13,14.9,1.077775239944458,13.30028247833252
15.1,260.0,1.1,14.7,1.076941967010498,13.384530067443848
15.1,265.0,1.14,14.8,1.076108694076538,13.474678993225098
15.1,270.0,1.1,14.6,1.0752756595611572,13.564826965332031
15.1,275.0,1.13,14.6,1.0744423866271973,13.654973983764648
15.0,280.0,1.1,14.7,1.0732457637786865,13.702438354492188
15.1,285.0,1.12,14.7,1.072775959968567,13.861106872558594
15.1,290.0,1.16,15.1,1.071942687034607,13.983500480651855
15.0,295.0,1.12,15.0,1.0707460641860962,14.05885124206543
15.1,300.0,1.13,14.6,1.0704681873321533,14.228286743164062
15.1,305.0,1.11,14.6,1.0698400735855103,14.352935791015625
15.1,310.0,1.1,15.0,1.0692119598388672,14.496414184570312
15.1,315.0,1.12,14.6,1.0685837268829346,14.641084671020508
15.1,320.0,1.11,14.7,1.0679556131362915,14.793882369995117
15.1,325.0,1.11,14.8,1.0673274993896484,14.953147888183594
15.0,330.0,1.12,14.7,1.0663267374038696,15.085233688354492
15.1,335.0,1.11,14.6,1.0660711526870728,15.32583236694336
15.1,340.0,1.11,14.7,1.0654430389404297,15.533158302307129
